onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	10	1	vggtest_9rXAmXuAOw8_0_10000	1	511	0.000000
40	10	1	vggtest_nzpnWuk3RjU_170000_180000	1	1090	0.000000
50	10	1	vggtest_421CRF4HFlA_140000_150000	1	423	0.000000
60	10	1	vggtest_1F9zCsJyw6k_230000_240000	1	195	0.000000
70	10	1	vggtest_Mp_87MQx6Ms_40000_50000	1	717	0.000000
80	10	1	vggtest_J3ALZUC6tYI_65000_75000	1	658	0.000000
90	10	1	vggtest_31O2j4aAgYU_30000_40000	1	411	0.000000
100	10	1	vggtest_v2-_uGob4TQ_182000_192000	1	1153	0.000000
110	10	1	vggtest_SfoN3MJ1RCI_30000_40000	1	793	0.000000
120	10	1	vggtest_jUBBGxyAN4M_19000_29000	1	1036	0.000000
130	10	1	vggtest_0w7pCxwXzVc_120000_130000	1	165	0.000000
140	10	1	vggtest_HMhAM5aicvI_30000_40000	1	628	0.000000
150	10	1	vggtest_0QSPtpp1HN8_30000_40000	1	73	0.000000
160	10	1	vggtest_jii46gf1UkM_140000_150000	1	1038	0.000000
170	10	1	vggtest_tTsvjXYDwQQ_12000_22000	1	1143	0.000000
180	10	1	vggtest_0sT6vnChbrc_0_10000	1	155	0.000000
190	10	1	vggtest_0N3-lCzOQPI_0_10000	1	64	0.000000
200	10	2	vggtest_0N3-lCzOQPI_0_10000	1	64	0.000000
210	10	1	vggtest_-f1DNyngKVY_30000_40000	1	11	0.000000
220	10	1	vggtest_ehMAmSwqiaA_75000_85000	1	985	0.000000
230	10	1	vggtest__X69MdLl5rU_176000_186000	1	918	0.000000
240	10	1	vggtest_1ZwVoNUvaAE_0_10000	1	249	0.000000
250	10	2	vggtest_1ZwVoNUvaAE_0_10000	1	249	0.000000
260	10	1	vggtest_IVJkeUVwUaY_145000_155000	1	648	0.000000
270	10	1	vggtest_8rICricPhh8_30000_40000	1	497	0.000000
280	10	1	vggtest_0HBJuYt2Eys_32000_42000	1	51	0.000000
290	10	2	vggtest_0HBJuYt2Eys_32000_42000	1	51	0.000000
300	10	1	vggtest_W9DxMx9ZF8A_271000_281000	1	842	0.000000
310	10	1	vggtest_68hapDEQEj0_480000_490000	1	449	0.000000
320	10	2	vggtest_68hapDEQEj0_480000_490000	1	449	0.000000
330	10	1	vggtest_0VW4nelMODc_271000_281000	1	85	0.000000
340	10	1	vggtest_JpwAOJ-FaJQ_245000_255000	1	673	0.000000
350	10	1	vggtest_K6EhC59pgWA_0_10000	1	678	0.000000
360	10	1	vggtest_1TAOyk0Xgss_370000_380000	1	233	0.000000
370	10	1	vggtest_bOD-pt3NWYc_18000_28000	1	945	0.000000
380	10	1	vggtest_lP20BVmwPpU_108000_118000	1	1059	0.000000
390	10	1	vggtest_1DlGh4su-Ms_25000_35000	1	187	0.000000
400	10	1	vggtest_2qO-OQtOBK0_30000_40000	1	405	0.000000
410	10	1	vggtest_0dC1f6bdyr4_142000_152000	1	112	0.000000
420	10	1	vggtest_1_0T2ZIjWnw_31000_41000	1	250	0.000000
430	10	1	vggtest_0OFlTh2_Obo_30000_40000	1	69	0.000000
440	10	1	vggtest_Rg971GlT_Ro_21000_31000	1	783	0.000000
450	10	1	vggtest_TC3Z6NuoFz8_460000_470000	1	803	0.000000
460	10	1	vggtest_2C7SzKv2uLU_41000_51000	1	350	0.000000
470	10	1	vggtest_1q8kkQhS97g_140000_150000	1	307	0.000000
480	10	1	vggtest_0Wkk9iNzA9c_30000_40000	1	88	0.000000
490	10	1	vggtest_j1JUsTMZcuY_4000_14000	1	1031	0.000000
500	10	1	vggtest_SsloEIMVDmk_16000_26000	1	798	0.000000
510	10	1	vggtest_2VuKP6zZDDc_510000_520000	1	377	0.000000
520	10	1	vggtest_1TP8JyI5vHI_30000_40000	1	235	0.000000
530	10	1	vggtest_ipSnR0fR_uA_44000_54000	1	1028	0.000000
540	10	1	vggtest_1e0_4dwF9A4_30000_40000	1	267	0.000000
550	10	1	vggtest_2Hj6ogt1TJo_80000_90000	1	367	0.000000
560	10	1	vggtest_1mfghenMj_E_10000_20000	1	296	0.000000
570	10	2	vggtest_1mfghenMj_E_10000_20000	1	296	0.000000
580	10	-2	n/a	n/a	n/a	0.000000
