onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	10	1	vggtest_R0bAuQ3vfgA_30000_40000	1	773	0.000000
40	10	1	vggtest_8HJcD-xKYo4_80000_90000	1	487	0.000000
50	10	1	vggtest_UYScnXPxERQ_150000_160000	1	824	0.000000
60	10	1	vggtest_0T39A4knSu4_57000_67000	1	80	0.000000
70	10	1	vggtest_cmB8l4mQ1XQ_30000_40000	1	965	0.000000
80	10	1	vggtest_0dUL0EweBEY_423000_433000	1	115	0.000000
90	10	1	vggtest_1n_s2Gb5R1Q_30000_40000	1	300	0.000000
100	10	1	vggtest_vyYpxGJr7zI_30000_40000	1	1158	0.000000
110	10	1	vggtest_UOGGfgBN2GM_223000_233000	1	822	0.000000
120	10	1	vggtest_Ubo-gKFkdM4_30000_40000	1	827	0.000000
130	10	1	vggtest_2ZogsGp-T4o_40000_50000	1	380	0.000000
140	10	2	vggtest_2ZogsGp-T4o_40000_50000	1	380	0.000000
150	10	1	vggtest_VvpjmyUhvP0_80000_90000	1	837	0.000000
160	10	1	vggtest_zxpo56cpUBU_7000_17000	1	1200	0.000000
170	10	1	vggtest_0q6GOUn_dhU_66000_76000	1	152	0.000000
180	10	1	vggtest_eipkKgTKAN8_40000_50000	1	986	0.000000
190	10	2	vggtest_eipkKgTKAN8_40000_50000	1	986	0.000000
200	10	1	vggtest_2yumaMbGybU_10000_20000	1	407	0.000000
210	10	1	vggtest_IPYHy8k9Z34_50000_60000	1	645	0.000000
220	10	2	vggtest_IPYHy8k9Z34_50000_60000	1	645	0.000000
230	10	1	vggtest_01j_x89dowI_481000_491000	1	28	0.000000
240	10	1	vggtest_2Ic1zm9mBjk_30000_40000	1	370	0.000000
250	10	2	vggtest_2Ic1zm9mBjk_30000_40000	1	370	0.000000
260	10	1	vggtest_36ToDxW_hns_90000_100000	1	412	0.000000
270	10	1	vggtest_cEjYmO5-dLk_10000_20000	1	956	0.000000
280	10	1	vggtest_8jDanS4ZzRc_240000_250000	1	493	0.000000
290	10	1	vggtest_1owKdIYYYeg_0_10000	1	304	0.000000
300	10	1	vggtest_-VLOm8cJZRI_70000_80000	1	8	0.000000
310	10	1	vggtest_1DJYkemV_0I_101000_111000	1	185	0.000000
320	10	1	vggtest_51NV5b5e5As_50000_60000	1	436	0.000000
330	10	1	vggtest_1pMMz2vm6JE_109000_119000	1	305	0.000000
340	10	1	vggtest_lqeAf-DqE3I_140000_150000	1	1064	0.000000
350	10	1	vggtest_ivJmbhteIKE_28000_38000	1	1030	0.000000
360	10	1	vggtest_1qRi4bT_t3Q_398000_408000	1	308	0.000000
370	10	1	vggtest_bS_1Sv24jso_0_10000	1	947	0.000000
380	10	1	vggtest_1tjJmArxVBM_30000_40000	1	313	0.000000
390	10	1	vggtest_wdbIsk487Fw_100000_110000	1	1170	0.000000
400	10	1	vggtest_1pMMz2vm6JE_2000_12000	1	306	0.000000
410	10	1	vggtest_DQ1-Jj3kEP0_61000_71000	1	580	0.000000
420	10	1	vggtest_1hJnxzlxnQs_30000_40000	1	277	0.000000
430	10	1	vggtest_0VW4nelMODc_259000_269000	1	84	0.000000
440	10	1	vggtest_1LTxZ2aNytc_30000_40000	1	212	0.000000
450	10	1	vggtest_QIRX5273XKk_30000_40000	1	756	0.000000
460	10	1	vggtest_0-jDld11jhw_164000_174000	1	18	0.000000
470	10	1	vggtest_qTweqjXnIU0_175000_185000	1	1110	0.000000
480	10	1	vggtest_t5kpBQv8trY_15000_25000	1	1138	0.000000
490	10	1	vggtest_0R85JknaH-w_90000_100000	1	75	0.000000
500	10	1	vggtest_Hf-uMkF-gyA_296000_306000	1	632	0.000000
510	10	1	vggtest_1wdCX1HmRyk_140000_150000	1	324	0.000000
520	10	1	vggtest_KhjtXdPpEHM_99000_109000	1	688	0.000000
530	10	2	vggtest_KhjtXdPpEHM_99000_109000	1	688	0.000000
540	10	1	vggtest_9tLzTdRhTrI_180000_190000	1	512	0.000000
550	10	1	vggtest_1obzCbmFpa8_410000_420000	1	303	0.000000
560	10	1	vggtest_afvKRNCfIXA_240000_250000	1	937	0.000000
570	10	1	vggtest__cES7Twcq18_6000_16000	1	920	0.000000
580	10	-2	n/a	n/a	n/a	0.000000
