onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	10	1	vggtest_Y6w2drYRvg8_37000_47000	1	891	0.000000
40	10	1	vggtest_1fDGejVDAHU_0_10000	1	271	0.000000
50	10	2	vggtest_1fDGejVDAHU_0_10000	1	271	0.000000
60	10	1	vggtest_2XK3vXa-wgw_30000_40000	1	379	0.000000
70	10	2	vggtest_2XK3vXa-wgw_30000_40000	1	379	0.000000
80	10	1	vggtest_1GI75yXlrTk_29000_39000	1	199	0.000000
90	10	1	vggtest_r93h4dD3XRU_20000_30000	1	1120	0.000000
100	10	1	vggtest_1cqcTbDxsHM_130000_140000	1	262	0.000000
110	10	1	vggtest_PlGrb1DKbao_130000_140000	1	748	0.000000
120	10	1	vggtest_7ulXnnIlUOA_109000_119000	1	480	0.000000
130	10	1	vggtest_W__drEPwHrg_31000_41000	1	853	0.000000
140	10	1	vggtest_jr2kxASSRBY_30000_40000	1	1039	0.000000
150	10	1	vggtest_7K_jwQwta7I_30000_40000	1	473	0.000000
160	10	1	vggtest_0GBi8uR4ZeM_7000_17000	1	49	0.000000
170	10	1	vggtest_QPR_tghZjAI_30000_40000	1	761	0.000000
180	10	1	vggtest_vd2Ov9nGycg_31000_41000	1	1155	0.000000
190	10	1	vggtest_mjhlzNVpnXs_26000_36000	1	1075	0.000000
200	10	1	vggtest_0u5dddSWuj8_30000_40000	1	159	0.000000
210	10	1	vggtest_1ON1iLkUPp8_40000_50000	1	220	0.000000
220	10	1	vggtest_1NV87x_JYnQ_368000_378000	1	217	0.000000
230	10	1	vggtest_CIN_pzwxrCE_69000_79000	1	564	0.000000
240	10	1	vggtest_wVLyIVxZ4PY_533000_543000	1	1168	0.000000
250	10	1	vggtest_kAOsa6_9wBY_103000_113000	1	1042	0.000000
260	10	1	vggtest_D1VQAb8CfWM_8000_18000	1	575	0.000000
270	10	1	vggtest_2BNSDDwGxM8_30000_40000	1	345	0.000000
280	10	1	vggtest_JKbUVdMJAO8_30000_40000	1	664	0.000000
290	10	1	vggtest_1D4LxbOVn1I_30000_40000	1	182	0.000000
300	10	1	vggtest_mh6JxDJ0Bno_30000_40000	1	1074	0.000000
310	10	1	vggtest_WhBHLyBY5to_9000_19000	1	856	0.000000
320	10	1	vggtest_LMv4Vt9otVg_30000_40000	1	696	0.000000
330	10	1	vggtest_OTZDYafhtKY_634000_644000	1	735	0.000000
340	10	1	vggtest_Skrr-UgHeHg_8000_18000	1	795	0.000000
350	10	1	vggtest_n_k5FKt3X64_30000_40000	1	1083	0.000000
360	10	2	vggtest_n_k5FKt3X64_30000_40000	1	1083	0.000000
370	10	1	vggtest_CYZTjXQMiV8_570000_580000	1	570	0.000000
380	10	1	vggtest_0eDN0YmnJRY_2000_12000	1	117	0.000000
390	10	1	vggtest_BMAruFZo5NM_88000_98000	1	542	0.000000
400	10	1	vggtest_MW0ZTvRCS1o_220000_230000	1	713	0.000000
410	10	1	vggtest_LSaLPObrnZw_10000_20000	1	698	0.000000
420	10	1	vggtest_aOGvHTXY2Us_849000_859000	1	934	0.000000
430	10	1	vggtest_zayC5mUo7sY_100000_110000	1	1195	0.000000
440	10	2	vggtest_zayC5mUo7sY_100000_110000	1	1195	0.000000
450	10	1	vggtest_lRyNx9_7NIM_110000_120000	1	1060	0.000000
460	10	1	vggtest_C00BpiE52mM_270000_280000	1	554	0.000000
470	10	1	vggtest_SBwyfAg28OE_60000_70000	1	786	0.000000
480	10	1	vggtest_00QQLLcny14_83000_93000	1	22	0.000000
490	10	1	vggtest_Aky0DF507fw_170000_180000	1	529	0.000000
500	10	1	vggtest_0CEsVHHkwww_30000_40000	1	37	0.000000
510	10	1	vggtest_Sqpkv9fnxqw_210000_220000	1	797	0.000000
520	10	1	vggtest_1O-WeYTRS4w_370000_380000	1	219	0.000000
530	10	1	vggtest_C2BFL4F6zOM_62000_72000	1	557	0.000000
540	10	1	vggtest_0CTgEP0SIVg_10000_20000	1	39	0.000000
550	10	2	vggtest_0CTgEP0SIVg_10000_20000	1	39	0.000000
560	10	1	vggtest_cuINEhfQW98_289000_299000	1	966	0.000000
570	10	1	vggtest_E6TSYy7ikcs_129000_139000	1	592	0.000000
580	10	-2	n/a	n/a	n/a	0.000000
