onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	8	1	vggtest_0YIWrXgCjiM_30000_40000	1	166	0.000000
38	8	1	vggtest_WElvc92V5Q4_617000_627000	1	861	0.000000
46	8	1	vggtest_Mr8WsLsNp0A_2000_12000	1	739	0.000000
54	8	1	vggtest_QAoCyTYnAuc_11000_21000	1	775	0.000000
62	8	1	vggtest_ryskM4LGrtk_530000_540000	1	1130	0.000000
70	8	1	vggtest_C33WdI64FiY_30000_40000	1	589	0.000000
78	8	1	vggtest_kcVxxsZdhds_30000_40000	1	1049	0.000000
86	8	1	vggtest_brpJxppIbDI_140000_150000	1	959	0.000000
94	8	1	vggtest_ANWU9Hiy_5k_40000_50000	1	555	0.000000
102	8	1	vggtest_-K1BRF6qng8_30000_40000	1	35	0.000000
110	8	1	vggtest_OdOu8yGpIig_456000_466000	1	757	0.000000
118	8	1	vggtest_01j_x89dowI_481000_491000	1	106	0.000000
126	8	1	vggtest_ddshpQOcrG4_120000_130000	1	977	0.000000
134	8	2	vggtest_ddshpQOcrG4_120000_130000	1	977	0.000000
142	8	1	vggtest_TT8xhjDC3Cg_250000_260000	1	826	0.000000
150	8	2	vggtest_TT8xhjDC3Cg_250000_260000	1	826	0.000000
158	8	1	vggtest_8rICricPhh8_30000_40000	1	532	0.000000
166	8	1	vggtest_0kK-PnupAow_86000_96000	1	203	0.000000
174	8	1	vggtest_PXvygAB5RKg_300000_310000	1	765	0.000000
182	8	1	vggtest_C0CvQi7d4sU_328000_338000	1	586	0.000000
190	8	1	vggtest_3vLc6D64xcs_330000_340000	1	457	0.000000
198	8	1	vggtest_2Ic1zm9mBjk_30000_40000	1	409	0.000000
206	8	1	vggtest_tA_NrYVTlps_24000_34000	1	1141	0.000000
214	8	1	vggtest_-jaY3LS3Dv0_30000_40000	1	74	0.000000
222	8	2	vggtest_-jaY3LS3Dv0_30000_40000	1	74	0.000000
230	8	1	vggtest_PpuiOM0vuxo_41000_51000	1	770	0.000000
238	8	1	vggtest_qTweqjXnIU0_175000_185000	1	1113	0.000000
246	8	1	vggtest_A24InXJHgOk_28000_38000	1	548	0.000000
254	8	1	vggtest_1veIcvGPRYw_3000_13000	1	368	0.000000
262	8	1	vggtest_G1OlHEvPRT8_30000_40000	1	642	0.000000
270	8	1	vggtest_d5qR0aff0Kk_30000_40000	1	973	0.000000
278	8	1	vggtest_gM1DIbory6A_120000_130000	1	1012	0.000000
286	8	1	vggtest_MNXrgwjf4CY_356000_366000	1	733	0.000000
294	8	1	vggtest_xwDJy7bJurM_277000_287000	1	1185	0.000000
302	8	1	vggtest_QK27EA8DmHQ_385000_395000	1	779	0.000000
310	8	1	vggtest_SkyxbPeBxNA_0_10000	1	815	0.000000
318	8	1	vggtest_5HQ0rDexH84_184000_194000	1	478	0.000000
326	8	1	vggtest_-c6baaENcjA_204000_214000	1	55	0.000000
334	8	1	vggtest_J3ALZUC6tYI_65000_75000	1	685	0.000000
342	8	1	vggtest_l9ElMSuNwnI_134000_144000	1	1057	0.000000
350	8	2	vggtest_l9ElMSuNwnI_134000_144000	1	1057	0.000000
358	8	1	vggtest_YNNepx1HYM8_31000_41000	1	905	0.000000
366	8	1	vggtest_---g-f_I2yQ_1000_11000	1	1	0.000000
374	8	1	vggtest_kjGjMDpTzvs_320000_330000	1	1051	0.000000
382	8	1	vggtest_7K_jwQwta7I_30000_40000	1	509	0.000000
390	8	1	vggtest_oYFvyJtgE2E_108000_118000	1	1101	0.000000
398	8	1	vggtest_2C4aXzGI2eI_415000_425000	1	390	0.000000
406	8	1	vggtest_-mKtgDnG0oM_30000_40000	1	76	0.000000
414	8	1	vggtest_NvIZAovN5s8_308000_318000	1	752	0.000000
422	8	1	vggtest_1RAcDEFEszA_93000_103000	1	285	0.000000
430	8	1	vggtest_vchsE_Dn7mo_147000_157000	1	1156	0.000000
438	8	1	vggtest_0m9-5BkL4Mc_30000_40000	1	206	0.000000
446	8	1	vggtest_G2jq2X-00n4_0_10000	1	643	0.000000
454	8	2	vggtest_G2jq2X-00n4_0_10000	1	643	0.000000
462	8	1	vggtest_h3RdxdQEv4U_85000_95000	1	1019	0.000000
470	10	-2	n/a	n/a	n/a	0.000000
