onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	8	1	vggtest_1J_j6c2uQaM_30000_40000	1	264	0.000000
38	8	1	vggtest_RFeU64gTvGQ_0_10000	1	800	0.000000
46	8	1	vggtest_QrsgFZBBrzo_250000_260000	1	790	0.000000
54	8	1	vggtest_6WPEPztf3Qw_410000_420000	1	490	0.000000
62	8	1	vggtest_GXuqtCdONDs_91000_101000	1	647	0.000000
70	8	1	vggtest_IlDRFxrDWw8_90000_100000	1	680	0.000000
78	8	1	vggtest_0w9PLY1owzk_108000_118000	1	231	0.000000
86	8	1	vggtest_bp-XBkdA4rM_385000_395000	1	957	0.000000
94	8	1	vggtest_0a264PE9qEY_24000_34000	1	175	0.000000
102	8	1	vggtest_hpLvqSrTRTQ_30000_40000	1	1024	0.000000
110	8	2	vggtest_hpLvqSrTRTQ_30000_40000	1	1024	0.000000
118	8	1	vggtest_a3UQ9Je4xQM_20000_30000	1	932	0.000000
126	8	1	vggtest_SBwyfAg28OE_60000_70000	1	805	0.000000
134	8	1	vggtest_eayGg2OlHOw_10000_20000	1	990	0.000000
142	8	1	vggtest_0LY5zuRlIac_0_10000	1	135	0.000000
150	8	2	vggtest_0LY5zuRlIac_0_10000	1	135	0.000000
158	8	1	vggtest_Pair_NsHdTc_30000_40000	1	768	0.000000
166	8	1	vggtest_-7TanrCbmME_30000_40000	1	17	0.000000
174	8	1	vggtest_HMhAM5aicvI_30000_40000	1	656	0.000000
182	8	1	vggtest_2zSnJX82Uzc_60000_70000	1	446	0.000000
190	8	1	vggtest_2__T6Q8rCCA_80000_90000	1	421	0.000000
198	8	1	vggtest_g9Qah25_yH0_14000_24000	1	1009	0.000000
206	8	1	vggtest_3_A0AP3Xh9s_290000_300000	1	453	0.000000
214	8	1	vggtest_xooxjB2CNgE_166000_176000	1	1182	0.000000
222	8	1	vggtest_1hba9jmspEQ_30000_40000	1	332	0.000000
230	8	1	vggtest_2_cTS4ctWtE_310000_320000	1	422	0.000000
238	8	1	vggtest_1D4LxbOVn1I_30000_40000	1	245	0.000000
246	8	1	vggtest_X07KIUzogxU_26000_36000	1	879	0.000000
254	8	1	vggtest_dqt_MzUQ20M_80000_90000	1	981	0.000000
262	8	1	vggtest_GU7mq8uZgJo_431000_441000	1	646	0.000000
270	8	1	vggtest_b6RkOuPoVWU_130000_140000	1	946	0.000000
278	8	1	vggtest_-M6K3QoHh40_30000_40000	1	36	0.000000
286	8	2	vggtest_-M6K3QoHh40_30000_40000	1	36	0.000000
294	8	1	vggtest_rosiOZ0VIHA_338000_348000	1	1128	0.000000
302	8	2	vggtest_rosiOZ0VIHA_338000_348000	1	1128	0.000000
310	8	1	vggtest_-hfAbHHlj44_30000_40000	1	70	0.000000
318	8	1	vggtest_1P9yEzO1Bic_25000_35000	1	281	0.000000
326	8	1	vggtest_rTh92nlG9io_30000_40000	1	1126	0.000000
334	8	2	vggtest_rTh92nlG9io_30000_40000	1	1126	0.000000
342	8	1	vggtest_5JHMkSN2rdc_89000_99000	1	479	0.000000
350	8	1	vggtest_42CPymJ_MXI_60000_70000	1	461	0.000000
358	8	1	vggtest_1Vt6qYw1BnQ_2000_12000	1	295	0.000000
366	8	1	vggtest_-3Kv4fdm7Uk_30000_40000	1	9	0.000000
374	8	1	vggtest_wvlhGSXTEoE_430000_440000	1	1174	0.000000
382	8	1	vggtest_1MTKUN3uFrs_440000_450000	1	273	0.000000
390	8	1	vggtest_Tk0Sl9H0CE0_324000_334000	1	829	0.000000
398	8	1	vggtest_570I4k7PIAQ_23000_33000	1	474	0.000000
406	8	1	vggtest_rFtAqf39OeI_86000_96000	1	1124	0.000000
414	8	1	vggtest_dfrps0BtQQQ_80000_90000	1	979	0.000000
422	8	1	vggtest_eoINKEFklgM_0_10000	1	994	0.000000
430	8	1	vggtest_wdbIsk487Fw_100000_110000	1	1171	0.000000
438	8	1	vggtest_Qdr2xmK84Jo_30000_40000	1	787	0.000000
446	8	1	vggtest_0mZQ6Q-viPw_10000_20000	1	208	0.000000
454	8	1	vggtest_sNicRCa4sTI_49000_59000	1	1135	0.000000
462	8	1	vggtest_Ni_RNKhQ47k_118000_128000	1	749	0.000000
470	10	-2	n/a	n/a	n/a	0.000000
