onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	8	1	vggtest_1cwGW0cBdRs_30000_40000	1	318	0.000000
38	8	1	vggtest_UGlqxl1oiJk_130000_140000	1	838	0.000000
46	8	1	vggtest_1BivKH8w7Fo_82000_92000	1	240	0.000000
54	8	1	vggtest_0g_-KI5NZ-E_30000_40000	1	191	0.000000
62	8	1	vggtest_W9CPGD_lR7g_5000_15000	1	859	0.000000
70	8	1	vggtest_E-nunSOWtMs_70000_80000	1	620	0.000000
78	8	2	vggtest_E-nunSOWtMs_70000_80000	1	620	0.000000
86	8	1	vggtest_1Xmw9VUzvLY_150000_160000	1	301	0.000000
94	8	1	vggtest_PSt_gdjwmvY_140000_150000	1	762	0.000000
102	8	2	vggtest_PSt_gdjwmvY_140000_150000	1	762	0.000000
110	8	1	vggtest_XCkoQ-sCQ4Y_170000_180000	1	888	0.000000
118	8	1	vggtest_R0bAuQ3vfgA_30000_40000	1	794	0.000000
126	8	1	vggtest_7-htobm4qu0_30000_40000	1	503	0.000000
134	8	1	vggtest_0NZQRllfNhE_140000_150000	1	142	0.000000
142	8	1	vggtest_qdfN5FWH1-E_227000_237000	1	1116	0.000000
150	8	1	vggtest_tUrlSBYq_0o_30000_40000	1	1146	0.000000
158	8	1	vggtest_zhFzDzfOCik_111000_121000	1	1198	0.000000
166	8	2	vggtest_zhFzDzfOCik_111000_121000	1	1198	0.000000
174	8	1	vggtest_6hpNFfjpFHU_142000_152000	1	494	0.000000
182	8	1	vggtest_9tLzTdRhTrI_180000_190000	1	546	0.000000
190	8	1	vggtest_fFX04tOPv8s_0_10000	1	1001	0.000000
198	8	1	vggtest_-Qowmc0P9ic_34000_44000	1	42	0.000000
206	8	1	vggtest_UOGGfgBN2GM_223000_233000	1	840	0.000000
214	8	1	vggtest_DYVwPj_voRw_30000_40000	1	614	0.000000
222	8	1	vggtest_0QSPtpp1HN8_30000_40000	1	147	0.000000
230	8	1	vggtest_0ut4if4B6zM_56000_66000	1	227	0.000000
238	8	1	vggtest_JMVAOTC7hIU_89000_99000	1	690	0.000000
246	8	1	vggtest_68hapDEQEj0_480000_490000	1	485	0.000000
254	8	1	vggtest_1gSwLBNvEWE_34000_44000	1	327	0.000000
262	8	1	vggtest_1OpNI5DjxC0_30000_40000	1	280	0.000000
270	8	1	vggtest_lzXvsIeFtDI_327000_337000	1	1069	0.000000
278	8	2	vggtest_lzXvsIeFtDI_327000_337000	1	1069	0.000000
286	8	1	vggtest_Uml273ueGDE_80000_90000	1	848	0.000000
294	8	1	vggtest_JKbUVdMJAO8_30000_40000	1	689	0.000000
302	8	1	vggtest_Db0c4aAwUbY_30000_40000	1	615	0.000000
310	8	1	vggtest_Tfj3_pJLdjM_747000_757000	1	828	0.000000
318	8	1	vggtest_usfT2KJQhAc_48000_58000	1	1154	0.000000
326	8	1	vggtest_--U7joUcTCo_0_10000	1	2	0.000000
334	8	1	vggtest_QLEXmKz-MV4_70000_80000	1	780	0.000000
342	8	1	vggtest_CWY1Y5hjfpo_30000_40000	1	600	0.000000
350	8	2	vggtest_CWY1Y5hjfpo_30000_40000	1	600	0.000000
358	8	1	vggtest__X69MdLl5rU_176000_186000	1	925	0.000000
366	8	1	vggtest_-JUBdOr8Hes_30000_40000	1	33	0.000000
374	8	1	vggtest_91vBzCaNTQ0_79000_89000	1	534	0.000000
382	8	1	vggtest_r4BoQxrLtic_30000_40000	1	1122	0.000000
390	8	1	vggtest_WPY9SLh8dwY_390000_400000	1	868	0.000000
398	8	1	vggtest_pWLDewht-Kw_156000_166000	1	1106	0.000000
406	8	1	vggtest_2FrXzcm4YMc_70000_80000	1	400	0.000000
414	8	1	vggtest_4tOFGK47I5E_5000_15000	1	472	0.000000
422	8	1	vggtest_GdFlyobMoAE_9000_19000	1	649	0.000000
430	8	1	vggtest_EIzBD62ja8E_30000_40000	1	623	0.000000
438	8	1	vggtest_S_-F4Nr-2Ig_307000_317000	1	810	0.000000
446	8	1	vggtest_0T39A4knSu4_25000_35000	1	153	0.000000
454	8	1	vggtest_pFlcqWQVVuU_55000_65000	1	1105	0.000000
462	8	1	vggtest_ZP0aFBkk3WE_92000_102000	1	917	0.000000
470	10	-2	n/a	n/a	n/a	0.000000
