onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	8	1	vggtest_ftVOFLwSxCg_22000_32000	1	1006	0.000000
38	8	1	vggtest_gqYkg6Y3MHg_11000_21000	1	1017	0.000000
46	8	1	vggtest_-DnZ_ZY3lgA_160000_170000	1	26	0.000000
54	8	1	vggtest_qj6xuSzUgUg_382000_392000	1	1117	0.000000
62	8	1	vggtest_BzMo0qCklGg_150000_160000	1	584	0.000000
70	8	2	vggtest_BzMo0qCklGg_150000_160000	1	584	0.000000
78	8	1	vggtest_1j13NdQiw8c_30000_40000	1	335	0.000000
86	8	1	vggtest_2Fbt9QiLWWc_370000_380000	1	399	0.000000
94	8	1	vggtest__AUtYTaYMrE_100000_110000	1	922	0.000000
102	8	1	vggtest_MnEZwnRuQR8_30000_40000	1	737	0.000000
110	8	1	vggtest_t5kpBQv8trY_15000_25000	1	1140	0.000000
118	8	2	vggtest_t5kpBQv8trY_15000_25000	1	1140	0.000000
126	8	1	vggtest_f6wrXzvByrg_30000_40000	1	999	0.000000
134	8	1	vggtest_-uD3ZbhFTnk_77000_87000	1	90	0.000000
142	8	1	vggtest_o-HDwb0wIXA_66000_76000	1	1094	0.000000
150	8	1	vggtest_0vFPs6XsU_Q_30000_40000	1	228	0.000000
158	8	1	vggtest_1GyO48dbGCI_0_10000	1	261	0.000000
166	8	1	vggtest_0CQnnJq9xn0_75000_85000	1	113	0.000000
174	8	1	vggtest_RQvbm3l3wmA_110000_120000	1	801	0.000000
182	8	1	vggtest_-hYRFCQdbLg_30000_40000	1	68	0.000000
190	8	2	vggtest_-hYRFCQdbLg_30000_40000	1	68	0.000000
198	8	1	vggtest_mK_y20VBdZM_307000_317000	1	1073	0.000000
206	8	1	vggtest_WftXzNONXZo_169000_179000	1	873	0.000000
214	8	1	vggtest_ipSnR0fR_uA_44000_54000	1	1033	0.000000
222	8	1	vggtest_1Tg9VvRZN5k_30000_40000	1	293	0.000000
230	8	1	vggtest_0CA5CPHRXDc_0_10000	1	111	0.000000
238	8	2	vggtest_0CA5CPHRXDc_0_10000	1	111	0.000000
246	8	1	vggtest_-jFSYIHh6zc_30000_40000	1	72	0.000000
254	8	1	vggtest_1f-s2gYqyh8_19000_29000	1	325	0.000000
262	8	1	vggtest_2i1Gs32odx4_410000_420000	1	435	0.000000
270	8	1	vggtest_Y7aU3aCEf5A_30000_40000	1	904	0.000000
278	8	1	vggtest_gd2-qjVH_DI_20000_30000	1	1014	0.000000
286	8	1	vggtest_1kV-NUwWfSc_63000_73000	1	339	0.000000
294	8	1	vggtest_IodeRr1vIgE_10000_20000	1	681	0.000000
302	8	1	vggtest_36ToDxW_hns_90000_100000	1	450	0.000000
310	8	1	vggtest_0welW-8hB1c_71000_81000	1	232	0.000000
318	8	1	vggtest_AzY_KZTSXJk_30000_40000	1	568	0.000000
326	8	1	vggtest_AZfD5KrH5d8_30000_40000	1	558	0.000000
334	8	1	vggtest_0W1sNicXboU_60000_70000	1	160	0.000000
342	8	1	vggtest_cEjYmO5-dLk_10000_20000	1	962	0.000000
350	8	1	vggtest_1_yyvTRVoZQ_209000_219000	1	310	0.000000
358	8	1	vggtest_F-p8xsDSjnw_30000_40000	1	633	0.000000
366	8	1	vggtest_2pV6t7CO0Bc_230000_240000	1	442	0.000000
374	8	1	vggtest_KRtYq1p2Tyg_6000_16000	1	705	0.000000
382	8	1	vggtest_0iX0QmnbrK4_85000_95000	1	198	0.000000
390	8	1	vggtest_-oOARU0JwWE_153000_163000	1	83	0.000000
398	8	1	vggtest_-PyXfNxnHKs_110000_120000	1	41	0.000000
406	8	1	vggtest_0ZxpQ87jdgQ_37000_47000	1	170	0.000000
414	8	1	vggtest_oD0Xp--xxjE_30000_40000	1	1097	0.000000
422	8	1	vggtest_ieZmQbzQYtw_0_10000	1	1032	0.000000
430	8	2	vggtest_ieZmQbzQYtw_0_10000	1	1032	0.000000
438	8	1	vggtest_23xC7lTBikU_20000_30000	1	381	0.000000
446	8	1	vggtest_1garMoYilAY_30000_40000	1	329	0.000000
454	8	1	vggtest_2g5hx_rynAI_35000_45000	1	431	0.000000
462	8	1	vggtest_1xhSBniwGbM_30000_40000	1	375	0.000000
470	10	-2	n/a	n/a	n/a	0.000000
