onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	8	1	vggtest_2IEoe3YvCJo_20000_30000	1	408	0.000000
38	8	1	vggtest_l0wtTeAUdhI_69000_79000	1	1055	0.000000
46	8	1	vggtest_XUOtJ05Zg7E_120000_130000	1	895	0.000000
54	8	1	vggtest_DxqGhpqu2z4_116000_126000	1	619	0.000000
62	8	1	vggtest_0nYltlo90Zc_147000_157000	1	210	0.000000
70	8	1	vggtest_CYZTjXQMiV8_570000_580000	1	601	0.000000
78	8	1	vggtest_dq32VQZwRx0_2000_12000	1	980	0.000000
86	8	1	vggtest_97aoiaWwRVk_20000_30000	1	537	0.000000
94	8	1	vggtest_-K-ccLMFE5M_245000_255000	1	34	0.000000
102	8	1	vggtest_-wnDAPcoPsk_30000_40000	1	93	0.000000
110	8	1	vggtest_2yumaMbGybU_10000_20000	1	445	0.000000
118	8	1	vggtest_PwazdGn6ldc_30000_40000	1	771	0.000000
126	8	1	vggtest_8bmdnc-htzQ_106000_116000	1	527	0.000000
134	8	1	vggtest_0T39A4knSu4_57000_67000	1	154	0.000000
142	8	1	vggtest_Ub7DXmyQonI_30000_40000	1	843	0.000000
150	8	1	vggtest_01Iho7loxL0_15000_25000	1	104	0.000000
158	8	1	vggtest_-8cgbhIR_pw_30000_40000	1	21	0.000000
166	8	1	vggtest_xN-nKHyKx3E_504000_514000	1	1176	0.000000
174	8	2	vggtest_xN-nKHyKx3E_504000_514000	1	1176	0.000000
182	8	1	vggtest_r93h4dD3XRU_20000_30000	1	1123	0.000000
190	8	1	vggtest_xIG97I7qRz8_97000_107000	1	1175	0.000000
198	8	1	vggtest_AwZrv_S86R4_30000_40000	1	565	0.000000
206	8	1	vggtest_8jDanS4ZzRc_240000_250000	1	528	0.000000
214	8	1	vggtest_1nbCJJtsruI_0_10000	1	351	0.000000
222	8	1	vggtest_01SaXyGY5SM_30000_40000	1	105	0.000000
230	8	1	vggtest_-7sg--aJdrc_39000_49000	1	19	0.000000
238	8	1	vggtest_1KpqiBhyP7Q_8000_18000	1	269	0.000000
246	8	1	vggtest_6GDtb6DWKdE_103000_113000	1	488	0.000000
254	8	1	vggtest_E6QQRZHrx6s_30000_40000	1	621	0.000000
262	8	1	vggtest_kps82JmgoVg_74000_84000	1	1052	0.000000
270	8	1	vggtest_1BivKH8w7Fo_37000_47000	1	239	0.000000
278	8	2	vggtest_1BivKH8w7Fo_37000_47000	1	239	0.000000
286	8	1	vggtest_1mfghenMj_E_10000_20000	1	347	0.000000
294	8	1	vggtest_elKhJvAaRlc_8000_18000	1	993	0.000000
302	8	1	vggtest_lqWv4X8OhkA_300000_310000	1	1066	0.000000
310	8	1	vggtest_PlGrb1DKbao_130000_140000	1	769	0.000000
318	8	1	vggtest_QyGfqIKBGFE_5000_15000	1	792	0.000000
326	8	1	vggtest__RLsXrr0fQo_80000_90000	1	924	0.000000
334	8	2	vggtest__RLsXrr0fQo_80000_90000	1	924	0.000000
342	8	1	vggtest_9SVbr69L7wM_60000_70000	1	540	0.000000
350	8	1	vggtest_bS_1Sv24jso_0_10000	1	953	0.000000
358	8	1	vggtest_0g4SlqjORM4_80000_90000	1	190	0.000000
366	8	1	vggtest_0QYedLfOwcI_40000_50000	1	148	0.000000
374	8	1	vggtest_Skrr-UgHeHg_8000_18000	1	814	0.000000
382	8	1	vggtest_XiQhJPkvn1I_654000_664000	1	896	0.000000
390	8	2	vggtest_XiQhJPkvn1I_654000_664000	1	896	0.000000
398	8	1	vggtest_1LA8BxMlXSY_80000_90000	1	270	0.000000
406	8	2	vggtest_1LA8BxMlXSY_80000_90000	1	270	0.000000
414	8	1	vggtest_2drXOn18U3Q_136000_146000	1	426	0.000000
422	8	1	vggtest_0fsFWLev-q4_257000_267000	1	189	0.000000
430	8	1	vggtest_-Vo4CAMX26U_30000_40000	1	46	0.000000
438	8	1	vggtest_mjhlzNVpnXs_26000_36000	1	1078	0.000000
446	8	1	vggtest_Sqpkv9fnxqw_210000_220000	1	816	0.000000
454	8	1	vggtest_1uIfP9ipzxY_58000_68000	1	365	0.000000
462	8	1	vggtest_LrcvUfmRN8k_30000_40000	1	726	0.000000
470	10	-2	n/a	n/a	n/a	0.000000
