onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	8	1	vggtest_AjLuenrAsbE_30000_40000	1	559	0.000000
38	8	1	vggtest_1tn0MJTOprg_3000_13000	1	361	0.000000
46	8	1	vggtest_l5g1RkSYZdw_30000_40000	1	1056	0.000000
54	8	1	vggtest_7nQxWCn_dBg_160000_170000	1	513	0.000000
62	8	2	vggtest_7nQxWCn_dBg_160000_170000	1	513	0.000000
70	8	1	vggtest_0dC6Ay0oqWk_30000_40000	1	180	0.000000
78	8	1	vggtest_0fqtA_ZBn_8_30000_40000	1	188	0.000000
86	8	1	vggtest_ZHK2VTTMMWs_370000_380000	1	916	0.000000
94	8	1	vggtest_dfXl7_lnt0U_109000_119000	1	978	0.000000
102	8	1	vggtest_0hOD_iIeePk_30000_40000	1	193	0.000000
110	8	1	vggtest_cb2348GeL-8_172000_182000	1	967	0.000000
118	8	1	vggtest_2C7SzKv2uLU_41000_51000	1	391	0.000000
126	8	1	vggtest_XPxukUQmF00_30000_40000	1	893	0.000000
134	8	1	vggtest_mh6JxDJ0Bno_30000_40000	1	1077	0.000000
142	8	1	vggtest_fOc6JNNdLaQ_30000_40000	1	1003	0.000000
150	8	1	vggtest_Ubo-gKFkdM4_30000_40000	1	845	0.000000
158	8	1	vggtest_dY3hVWRmYGM_152000_162000	1	975	0.000000
166	8	1	vggtest_LX5Y1jcoUXE_30000_40000	1	724	0.000000
174	8	1	vggtest_DV_lxAociYs_180000_190000	1	613	0.000000
182	8	1	vggtest_NpGTa9fRvUU_30000_40000	1	750	0.000000
190	8	1	vggtest_yy0n-N17n04_10000_20000	1	1191	0.000000
198	8	1	vggtest_0vg9qxNKXOw_30000_40000	1	229	0.000000
206	8	1	vggtest_SSFFe1cVwgU_80000_90000	1	808	0.000000
214	8	1	vggtest_6jAZGb8k6tE_90000_100000	1	495	0.000000
222	8	1	vggtest_-_f_ClsDxyc_80000_90000	1	50	0.000000
230	8	1	vggtest_WpZnqqaDr1A_380000_390000	1	876	0.000000
238	8	1	vggtest_A2D_eaALRug_19000_29000	1	549	0.000000
246	8	1	vggtest_-N00SskHxS4_529000_539000	1	38	0.000000
254	8	1	vggtest_FnCrdfgwfdM_622000_632000	1	639	0.000000
262	8	1	vggtest_OPhporfGJg8_30000_40000	1	755	0.000000
270	8	2	vggtest_OPhporfGJg8_30000_40000	1	755	0.000000
278	8	1	vggtest_2GOPuGmcHH0_20000_30000	1	403	0.000000
286	8	1	vggtest_qJT2h5uGAC0_930000_940000	1	1112	0.000000
294	8	1	vggtest_EtcoN3RhRZg_127000_137000	1	630	0.000000
302	8	1	vggtest_0KAeUAAoVnY_186000_196000	1	132	0.000000
310	8	1	vggtest_8HJcD-xKYo4_80000_90000	1	522	0.000000
318	8	1	vggtest_Sa_ovp-50Tc_30000_40000	1	811	0.000000
326	8	1	vggtest_gGmvLozUXgE_24000_34000	1	1011	0.000000
334	8	1	vggtest_bMYhXjEJl_8_70000_80000	1	949	0.000000
342	8	2	vggtest_bMYhXjEJl_8_70000_80000	1	949	0.000000
350	8	1	vggtest_gh4oE_5g4YY_439000_449000	1	1016	0.000000
358	8	1	vggtest_0aaLWD7TUSU_30000_40000	1	176	0.000000
366	8	2	vggtest_0aaLWD7TUSU_30000_40000	1	176	0.000000
374	8	1	vggtest_nbPY6Y1ffgo_40000_50000	1	1087	0.000000
382	8	2	vggtest_nbPY6Y1ffgo_40000_50000	1	1087	0.000000
390	8	1	vggtest_-Sd-j0rKeKw_30000_40000	1	43	0.000000
398	8	1	vggtest_Wxup2o0w1kU_30000_40000	1	878	0.000000
406	8	1	vggtest_X3Ukm37HbE0_30000_40000	1	881	0.000000
414	8	1	vggtest_1uCzQCdCC1U_170000_180000	1	364	0.000000
422	8	1	vggtest_Vsl9vfhmbN8_30000_40000	1	854	0.000000
430	8	1	vggtest_GjoBV2mf8jo_80000_90000	1	650	0.000000
438	8	1	vggtest_B0Rje7Cj7W0_250000_260000	1	569	0.000000
446	8	1	vggtest_qs_-emj1qR4_30000_40000	1	1119	0.000000
454	8	1	vggtest_PyponzntqzM_163000_173000	1	772	0.000000
462	8	1	vggtest_AJ2_gn8V2fo_30000_40000	1	552	0.000000
470	10	-2	n/a	n/a	n/a	0.000000
