onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	8	1	vggtest_-1BtY81-D54_130000_140000	1	6	0.000000
38	8	1	vggtest_KK5AClS1mxA_651000_661000	1	703	0.000000
46	8	1	vggtest_1obzCbmFpa8_410000_420000	1	353	0.000000
54	8	2	vggtest_1obzCbmFpa8_410000_420000	1	353	0.000000
62	8	1	vggtest_YwoYv1REVss_50000_60000	1	911	0.000000
70	8	1	vggtest_QYYfs7ehzuc_126000_136000	1	785	0.000000
78	8	1	vggtest_2Wk4Y3_dMuc_440000_450000	1	417	0.000000
86	8	1	vggtest_i3022Z7Sm-A_123000_133000	1	1027	0.000000
94	8	1	vggtest_ivJmbhteIKE_28000_38000	1	1034	0.000000
102	8	1	vggtest_9pfZ4sXXsE4_330000_340000	1	544	0.000000
110	8	1	vggtest_rysr8w7aTuQ_0_10000	1	1131	0.000000
118	8	1	vggtest_fAns8GJzYeQ_30000_40000	1	1000	0.000000
126	8	2	vggtest_fAns8GJzYeQ_30000_40000	1	1000	0.000000
134	8	1	vggtest_2LRhkMH48_Q_30000_40000	1	410	0.000000
142	8	1	vggtest_vd2Ov9nGycg_31000_41000	1	1157	0.000000
150	8	1	vggtest_0hfU27A6tus_70000_80000	1	196	0.000000
158	8	1	vggtest_Fr0UnYeFVW0_10000_20000	1	640	0.000000
166	8	1	vggtest_u8D5Z_glilQ_1000_11000	1	1148	0.000000
174	8	1	vggtest_1qRi4bT_t3Q_398000_408000	1	356	0.000000
182	8	1	vggtest_XmjFnhOTLm0_96000_106000	1	900	0.000000
190	8	1	vggtest_uJ4gkjQ6Jt0_190000_200000	1	1151	0.000000
198	8	1	vggtest_-3z5mFRgbxc_30000_40000	1	12	0.000000
206	8	1	vggtest_K6EhC59pgWA_0_10000	1	701	0.000000
214	8	1	vggtest_2zec0wuZgLE_500000_510000	1	447	0.000000
222	8	1	vggtest_nou1eQNbW30_2000_12000	1	1091	0.000000
230	8	1	vggtest_-r2-9oyIzkQ_30000_40000	1	86	0.000000
238	8	1	vggtest_1cxvg7qu0G0_70000_80000	1	320	0.000000
246	8	1	vggtest_vzY4mHyr-F8_214000_224000	1	1161	0.000000
254	8	1	vggtest_lqeAf-DqE3I_140000_150000	1	1067	0.000000
262	8	1	vggtest_I7OqRsLtmh0_310000_320000	1	668	0.000000
270	8	1	vggtest_0OFlTh2_Obo_30000_40000	1	143	0.000000
278	8	1	vggtest_NZMsQG4Zx7I_50000_60000	1	744	0.000000
286	8	1	vggtest_0N3-lCzOQPI_0_10000	1	138	0.000000
294	8	1	vggtest_0n56ajMNoMA_118000_128000	1	209	0.000000
302	8	1	vggtest_-HAoExLVs6Q_380000_390000	1	27	0.000000
310	8	1	vggtest_NcIt4xNctkA_50000_60000	1	746	0.000000
318	8	1	vggtest_bqmWNU5oLZM_7000_17000	1	958	0.000000
326	8	1	vggtest_qGcLhHbGrIg_0_10000	1	1111	0.000000
334	8	2	vggtest_qGcLhHbGrIg_0_10000	1	1111	0.000000
342	8	1	vggtest_1vy-ZxTMQf4_377000_387000	1	369	0.000000
350	8	1	vggtest_Z0wu_Qi3Cxk_115000_125000	1	914	0.000000
358	8	1	vggtest_tTsvjXYDwQQ_12000_22000	1	1145	0.000000
366	8	1	vggtest_-wQ8El8J_dE_30000_40000	1	92	0.000000
374	8	1	vggtest_6Yk15FbL2yw_81000_91000	1	492	0.000000
382	8	1	vggtest_0D8KognM4uY_282000_292000	1	118	0.000000
390	8	1	vggtest_-Igq1W20Gi8_0_10000	1	30	0.000000
398	8	1	vggtest_-JGpAlLrSD0_458000_468000	1	32	0.000000
406	8	2	vggtest_-JGpAlLrSD0_458000_468000	1	32	0.000000
414	8	1	vggtest_uCWzv5Ss-B0_30000_40000	1	1149	0.000000
422	8	1	vggtest_Ubmh-lOoe3Y_10000_20000	1	844	0.000000
430	8	1	vggtest_WkkhcwXpYy4_30000_40000	1	875	0.000000
438	8	2	vggtest_WkkhcwXpYy4_30000_40000	1	875	0.000000
446	8	1	vggtest_0NZLG7HMiLg_590000_600000	1	141	0.000000
454	8	1	vggtest_wuz0curb_hg_180000_190000	1	1173	0.000000
462	8	1	vggtest_Hf-uMkF-gyA_296000_306000	1	660	0.000000
470	10	-2	n/a	n/a	n/a	0.000000
