onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	8	1	vggtest_-MIwX2AaUas_158000_168000	1	37	0.000000
38	8	1	vggtest_W2aR6tTqGx0_90000_100000	1	856	0.000000
46	8	1	vggtest_-A1o1Egi20c_60000_70000	1	22	0.000000
54	8	2	vggtest_-A1o1Egi20c_60000_70000	1	22	0.000000
62	8	1	vggtest_0VW4nelMODc_271000_281000	1	159	0.000000
70	8	1	vggtest_1mMqLP36sCQ_70000_80000	1	345	0.000000
78	8	2	vggtest_1mMqLP36sCQ_70000_80000	1	345	0.000000
86	8	1	vggtest_8jN7n8lhkiI_278000_288000	1	529	0.000000
94	8	1	vggtest_9c9dRz8t4bI_152000_162000	1	542	0.000000
102	8	1	vggtest_B33GgQddG30_28000_38000	1	570	0.000000
110	8	1	vggtest_Vo_BuHqpf40_77000_87000	1	853	0.000000
118	8	1	vggtest_ALtDtYnWFuo_30000_40000	1	554	0.000000
126	8	1	vggtest_R9qOM83klNc_81000_91000	1	797	0.000000
134	8	1	vggtest_QZKH9-7cpq8_470000_480000	1	786	0.000000
142	8	1	vggtest_P4ocWEaK3eg_200000_210000	1	761	0.000000
150	8	1	vggtest_C8q-VueE_ok_330000_340000	1	592	0.000000
158	8	1	vggtest_1LPIxPA6-O8_261000_271000	1	271	0.000000
166	8	1	vggtest_lNg2y6SRZPo_220000_230000	1	1060	0.000000
174	8	1	vggtest_mNkqURQhM0c_41000_51000	1	1074	0.000000
182	8	1	vggtest_qu3cJGVvvWs_237000_247000	1	1120	0.000000
190	8	1	vggtest_R1CqlyLZl28_5000_15000	1	795	0.000000
198	8	2	vggtest_R1CqlyLZl28_5000_15000	1	795	0.000000
206	8	1	vggtest_cXEJWtj2kT8_30000_40000	1	966	0.000000
214	8	1	vggtest_BNxowL6utbQ_30000_40000	1	575	0.000000
222	8	1	vggtest_-Y8sJDoL1YA_15000_25000	1	49	0.000000
230	8	1	vggtest_JpwAOJ-FaJQ_245000_255000	1	696	0.000000
238	8	1	vggtest_K-Zg1-fR9kU_88000_98000	1	698	0.000000
246	8	1	vggtest_1Isq_KJHriU_16000_26000	1	262	0.000000
254	8	1	vggtest_Mb-GyQEKoEc_30000_40000	1	735	0.000000
262	8	1	vggtest_0iiwZ2_9Vi8_90000_100000	1	199	0.000000
270	8	1	vggtest_Kqw--nmhaRw_931000_941000	1	713	0.000000
278	8	1	vggtest_0q6GOUn_dhU_66000_76000	1	217	0.000000
286	8	1	vggtest_Nht8x-egV7Y_15000_25000	1	748	0.000000
294	8	1	vggtest_n6lloBIIZ-k_30000_40000	1	1083	0.000000
302	8	1	vggtest_0sT6vnChbrc_0_10000	1	220	0.000000
310	8	1	vggtest_51NV5b5e5As_50000_60000	1	473	0.000000
318	8	1	vggtest_0CzC0-cXe8M_30000_40000	1	117	0.000000
326	8	1	vggtest_jr2kxASSRBY_30000_40000	1	1042	0.000000
334	8	1	vggtest_jUBBGxyAN4M_19000_29000	1	1039	0.000000
342	8	1	vggtest_0s62qg0kfJE_13000_23000	1	219	0.000000
350	8	1	vggtest_XG1fNGITN08_400000_410000	1	891	0.000000
358	8	1	vggtest_0dUL0EweBEY_423000_433000	1	182	0.000000
366	8	1	vggtest_-OAyRsvFGgc_30000_40000	1	39	0.000000
374	8	2	vggtest_-OAyRsvFGgc_30000_40000	1	39	0.000000
382	8	1	vggtest_Hu1OmW6Glaw_30000_40000	1	664	0.000000
390	8	1	vggtest_wTduj6YOVuU_10000_20000	1	1168	0.000000
398	8	1	vggtest_5MMIZJ0zCZk_30000_40000	1	480	0.000000
406	8	1	vggtest_AYvYTvCG0Cw_4000_14000	1	557	0.000000
414	8	1	vggtest_zayC5mUo7sY_100000_110000	1	1195	0.000000
422	8	2	vggtest_zayC5mUo7sY_100000_110000	1	1195	0.000000
430	8	1	vggtest_mZ_z2lorJeY_70000_80000	1	1075	0.000000
438	8	1	vggtest_v2-_uGob4TQ_182000_192000	1	1155	0.000000
446	8	1	vggtest_a802qKb_itM_24000_34000	1	934	0.000000
454	8	1	vggtest_1z19uJK6SB0_76000_86000	1	379	0.000000
462	8	1	vggtest_AwAFAi8sa-0_450000_460000	1	564	0.000000
470	10	-2	n/a	n/a	n/a	0.000000
