onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	10	1	vggtest_1Bv79-2FK-g_140000_150000	1	178	0.000000
40	10	1	vggtest___2MwJ2uHu0_4000_14000	1	919	0.000000
50	10	1	vggtest_3FHOJZpzHIU_80000_90000	1	413	0.000000
60	10	1	vggtest_ANWU9Hiy_5k_40000_50000	1	523	0.000000
70	10	1	vggtest_eWO7qLUgjjk_173000_183000	1	982	0.000000
80	10	1	vggtest_CScQCxNACyc_130000_140000	1	566	0.000000
90	10	1	vggtest_dfXl7_lnt0U_109000_119000	1	972	0.000000
100	10	1	vggtest_1aDnyPubxdY_118000_128000	1	257	0.000000
110	10	1	vggtest_Iw4CEwT1wI8_11000_21000	1	655	0.000000
120	10	1	vggtest_1XZyIaJT8Lw_106000_116000	1	244	0.000000
130	10	1	vggtest_1jq7zSF_v7s_140000_150000	1	286	0.000000
140	10	1	vggtest_Ay7bs8DMMyA_5000_15000	1	535	0.000000
150	10	1	vggtest_M5rWO2qL6WQ_23000_33000	1	707	0.000000
160	10	1	vggtest_YwoYv1REVss_50000_60000	1	901	0.000000
170	10	1	vggtest_ipx_reb1Kfc_0_10000	1	1029	0.000000
180	10	1	vggtest_cb2348GeL-8_172000_182000	1	961	0.000000
190	10	1	vggtest_VUosI4YQook_30000_40000	1	832	0.000000
200	10	1	vggtest_TP_CVBCc4-U_90000_100000	1	804	0.000000
210	10	1	vggtest_rosiOZ0VIHA_338000_348000	1	1125	0.000000
220	10	1	vggtest_1OpNI5DjxC0_30000_40000	1	221	0.000000
230	10	1	vggtest_pcGbob7fSgE_40000_50000	1	1104	0.000000
240	10	1	vggtest_BfQ3-G4gjlM_30000_40000	1	550	0.000000
250	10	1	vggtest_0vFPs6XsU_Q_30000_40000	1	163	0.000000
260	10	2	vggtest_0vFPs6XsU_Q_30000_40000	1	163	0.000000
270	10	1	vggtest_-7sg--aJdrc_39000_49000	1	4	0.000000
280	10	2	vggtest_-7sg--aJdrc_39000_49000	1	4	0.000000
290	10	1	vggtest_o3cRTYrLXnk_46000_56000	1	1093	0.000000
300	10	1	vggtest_1J_j6c2uQaM_30000_40000	1	204	0.000000
310	10	1	vggtest_ddshpQOcrG4_120000_130000	1	971	0.000000
320	10	1	vggtest_07FxCXxknY4_30000_40000	1	31	0.000000
330	10	1	vggtest_1tC7bTilFWk_30000_40000	1	312	0.000000
340	10	2	vggtest_1tC7bTilFWk_30000_40000	1	312	0.000000
350	10	1	vggtest_idS-vH-vTw0_111000_121000	1	1026	0.000000
360	10	1	vggtest_scoFHRlgDjs_9000_19000	1	1133	0.000000
370	10	1	vggtest_dq32VQZwRx0_2000_12000	1	974	0.000000
380	10	1	vggtest_1xhSBniwGbM_30000_40000	1	328	0.000000
390	10	1	vggtest_a4McboobFR8_475000_485000	1	927	0.000000
400	10	1	vggtest_ZZO50JTetDE_580000_590000	1	909	0.000000
410	10	1	vggtest_J1WfhSyPeus_24000_34000	1	657	0.000000
420	10	2	vggtest_J1WfhSyPeus_24000_34000	1	657	0.000000
430	10	1	vggtest_qGcLhHbGrIg_0_10000	1	1108	0.000000
440	10	1	vggtest_1oJAVJPX0YY_20000_30000	1	302	0.000000
450	10	1	vggtest_1PAb2MoavDc_210000_220000	1	223	0.000000
460	10	1	vggtest_snR9TvRupjU_0_10000	1	1136	0.000000
470	10	1	vggtest_XA6RBioito4_67000_77000	1	870	0.000000
480	10	1	vggtest_7-V8cMwkXTk_30000_40000	1	466	0.000000
490	10	1	vggtest_TRW3OqA1cXE_30000_40000	1	806	0.000000
500	10	2	vggtest_TRW3OqA1cXE_30000_40000	1	806	0.000000
510	10	1	vggtest_3_A0AP3Xh9s_290000_300000	1	416	0.000000
520	10	1	vggtest_2drXOn18U3Q_136000_146000	1	387	0.000000
530	10	1	vggtest_1yfwHkdCucc_42000_52000	1	331	0.000000
540	10	1	vggtest_XkyKliH1X3c_25000_35000	1	884	0.000000
550	10	1	vggtest_UWizNEHrzCY_17000_27000	1	823	0.000000
560	10	1	vggtest_R1CqlyLZl28_5000_15000	1	774	0.000000
570	10	1	vggtest_2FJWwHQcXBk_480000_490000	1	358	0.000000
580	10	-2	n/a	n/a	n/a	0.000000
