onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	10	1	vggtest_2iAO9PKZDGk_0_10000	1	399	0.000000
40	10	1	vggtest_2_RltCGlGOA_10000_20000	1	381	0.000000
50	10	1	vggtest_oD0Xp--xxjE_30000_40000	1	1094	0.000000
60	10	1	vggtest_0XDEooC1h7s_0_10000	1	90	0.000000
70	10	1	vggtest_KLd-rJMoeko_20000_30000	1	681	0.000000
80	10	1	vggtest_1y-PYHnpvZs_38000_48000	1	329	0.000000
90	10	1	vggtest_LwZNG7Uuu7g_65000_75000	1	705	0.000000
100	10	1	vggtest_cfi_mCKjbyw_40000_50000	1	962	0.000000
110	10	1	vggtest_2PHV2xNjGVU_126000_136000	1	375	0.000000
120	10	1	vggtest_0UJpeR9-ayg_213000_223000	1	83	0.000000
130	10	1	vggtest_28Ih0rDx-Y4_310000_320000	1	339	0.000000
140	10	1	vggtest_1GDAnA4hAqQ_105000_115000	1	198	0.000000
150	10	1	vggtest_Hjx-S-6U9k0_50000_60000	1	633	0.000000
160	10	1	vggtest_0uMEyyhzaqU_34000_44000	1	160	0.000000
170	10	1	vggtest_1bbyaXEVouE_30000_40000	1	261	0.000000
180	10	1	vggtest_6BXR7JlTiBQ_9000_19000	1	450	0.000000
190	10	1	vggtest_XDWakm0T8fY_519000_529000	1	873	0.000000
200	10	1	vggtest_hp-1ncwHRto_26000_36000	1	1017	0.000000
210	10	1	vggtest_1SPu2hsIhDw_167000_177000	1	232	0.000000
220	10	1	vggtest_01Iho7loxL0_15000_25000	1	26	0.000000
230	10	1	vggtest_jBbwzM6A6Bo_42000_52000	1	1033	0.000000
240	10	1	vggtest_T7fsXVDXFQo_300000_310000	1	801	0.000000
250	10	2	vggtest_T7fsXVDXFQo_300000_310000	1	801	0.000000
260	10	1	vggtest_0d6YdyxkXzQ_815000_825000	1	111	0.000000
270	10	1	vggtest_mcrf1Mb99d4_68000_78000	1	1073	0.000000
280	10	2	vggtest_mcrf1Mb99d4_68000_78000	1	1073	0.000000
290	10	1	vggtest_oVcQgIsw2Ac_30000_40000	1	1097	0.000000
300	10	1	vggtest_0dC6Ay0oqWk_30000_40000	1	113	0.000000
310	10	1	vggtest_0Cu33yBwAPg_60000_70000	1	41	0.000000
320	10	1	vggtest_C33WdI64FiY_30000_40000	1	558	0.000000
330	10	2	vggtest_C33WdI64FiY_30000_40000	1	558	0.000000
340	10	1	vggtest_fjWN2sQcR2s_30000_40000	1	999	0.000000
350	10	1	vggtest_j7Vej9AOKY0_31000_41000	1	1032	0.000000
360	10	1	vggtest_0PKdFG3iB8w_430000_440000	1	72	0.000000
370	10	1	vggtest_CUMunjwsO2U_20000_30000	1	568	0.000000
380	10	1	vggtest_4tOFGK47I5E_5000_15000	1	435	0.000000
390	10	1	vggtest_tFLGKmOa0dc_30000_40000	1	1140	0.000000
400	10	2	vggtest_tFLGKmOa0dc_30000_40000	1	1140	0.000000
410	10	1	vggtest_1wqJ9KDfcME_60000_70000	1	325	0.000000
420	10	1	vggtest_1roSKWxidVo_35000_45000	1	310	0.000000
430	10	2	vggtest_1roSKWxidVo_35000_45000	1	310	0.000000
440	10	1	vggtest_gM1DIbory6A_120000_130000	1	1006	0.000000
450	10	1	vggtest_5HQ0rDexH84_184000_194000	1	442	0.000000
460	10	1	vggtest_1mMqLP36sCQ_245000_255000	1	293	0.000000
470	10	1	vggtest_0NZQRllfNhE_140000_150000	1	68	0.000000
480	10	1	vggtest_0xDlT_u31fg_30000_40000	1	170	0.000000
490	10	1	vggtest_4TshFWSsrn8_290000_300000	1	431	0.000000
500	10	1	vggtest_DYdalOQnx1Y_30000_40000	1	584	0.000000
510	10	1	vggtest_Z0wu_Qi3Cxk_115000_125000	1	904	0.000000
520	10	1	vggtest_qu3cJGVvvWs_237000_247000	1	1117	0.000000
530	10	1	vggtest_2-XyCIq8Yp0_50000_60000	1	335	0.000000
540	10	1	vggtest_hIo3lkALDlg_50000_60000	1	1014	0.000000
550	10	1	vggtest__j62xxyQbzo_84000_94000	1	922	0.000000
560	10	1	vggtest_OhhSpbVbXYA_145000_155000	1	737	0.000000
570	10	1	vggtest_1RfdLnNRLfA_149000_159000	1	228	0.000000
580	10	-2	n/a	n/a	n/a	0.000000
