onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	10	1	vggtest_0XFFOBzJ3aw_120000_130000	1	91	0.000000
40	10	1	vggtest_2QuZzkvq_YQ_0_10000	1	376	0.000000
50	10	1	vggtest_Hexc6YWqptw_5000_15000	1	631	0.000000
60	10	1	vggtest_VeiJYltEZFc_34000_44000	1	833	0.000000
70	10	1	vggtest_ZHK2VTTMMWs_370000_380000	1	906	0.000000
80	10	1	vggtest_0nYltlo90Zc_147000_157000	1	145	0.000000
90	10	1	vggtest_Via5YWUC1Lk_180000_190000	1	834	0.000000
100	10	2	vggtest_Via5YWUC1Lk_180000_190000	1	834	0.000000
110	10	1	vggtest_S_-F4Nr-2Ig_307000_317000	1	791	0.000000
120	10	2	vggtest_S_-F4Nr-2Ig_307000_317000	1	791	0.000000
130	10	1	vggtest_g2at4AqJsqk_142000_152000	1	1002	0.000000
140	10	1	vggtest_J6T4OwacRL0_450000_460000	1	661	0.000000
150	10	1	vggtest_WOoi5Sr2ux0_21000_31000	1	849	0.000000
160	10	1	vggtest_kVuG_F3qCuY_176000_186000	1	1044	0.000000
170	10	1	vggtest_0TuhcsOwEEs_64000_74000	1	82	0.000000
180	10	1	vggtest_b6RkOuPoVWU_130000_140000	1	940	0.000000
190	10	1	vggtest_PyponzntqzM_163000_173000	1	751	0.000000
200	10	1	vggtest_tTNZYyuU_X4_30000_40000	1	1142	0.000000
210	10	1	vggtest_4h550TCCd9w_153000_163000	1	432	0.000000
220	10	1	vggtest_sNicRCa4sTI_49000_59000	1	1132	0.000000
230	10	1	vggtest_gPekns88rQA_270000_280000	1	1007	0.000000
240	10	1	vggtest_0YTieIiZNN4_10000_20000	1	96	0.000000
250	10	1	vggtest_H7leMctSTMc_30000_40000	1	625	0.000000
260	10	1	vggtest_XmjFnhOTLm0_96000_106000	1	885	0.000000
270	10	1	vggtest_1cwGW0cBdRs_30000_40000	1	263	0.000000
280	10	1	vggtest_f4X127h2Slk_37000_47000	1	991	0.000000
290	10	1	vggtest_Drxkm1HyVxI_21000_31000	1	587	0.000000
300	10	1	vggtest_FFSWmryaZ60_30000_40000	1	608	0.000000
310	10	1	vggtest_QNekELxXfHw_20000_30000	1	760	0.000000
320	10	1	vggtest_kZQkCqkUBVA_168000_178000	1	1045	0.000000
330	10	2	vggtest_kZQkCqkUBVA_168000_178000	1	1045	0.000000
340	10	1	vggtest_0MU2SG5ME1E_16000_26000	1	63	0.000000
350	10	1	vggtest_0Z760XNy4VM_30000_40000	1	98	0.000000
360	10	1	vggtest_Av2DNdWzziA_35000_45000	1	531	0.000000
370	10	1	vggtest_1MTKUN3uFrs_440000_450000	1	213	0.000000
380	10	1	vggtest_1QtsF8qkX1Y_70000_80000	1	226	0.000000
390	10	1	vggtest_wOzgCyoi9l8_74000_84000	1	1165	0.000000
400	10	1	vggtest_XjkUtn062ho_0_10000	1	882	0.000000
410	10	1	vggtest_WY73T0xaY0A_180000_190000	1	852	0.000000
420	10	1	vggtest_UCgErb1ImPY_31000_41000	1	819	0.000000
430	10	1	vggtest_0Cl6hXpryhY_30000_40000	1	40	0.000000
440	10	1	vggtest_7P7sCHtDLU8_30000_40000	1	476	0.000000
450	10	1	vggtest_7CTzN_wSb6g_30000_40000	1	471	0.000000
460	10	1	vggtest_0dd6AlyOnfc_30000_40000	1	116	0.000000
470	10	1	vggtest_Ht3h4-eNQCU_5000_15000	1	635	0.000000
480	10	1	vggtest_WVS46ZGovGw_30000_40000	1	851	0.000000
490	10	1	vggtest_MDotfX0EyFg_110000_120000	1	710	0.000000
500	10	1	vggtest_4qaiLMEce6Y_25000_35000	1	434	0.000000
510	10	2	vggtest_4qaiLMEce6Y_25000_35000	1	434	0.000000
520	10	1	vggtest_oiNhFODWPVk_185000_195000	1	1099	0.000000
530	10	1	vggtest_Xp-u8qRkJZA_14000_24000	1	886	0.000000
540	10	2	vggtest_Xp-u8qRkJZA_14000_24000	1	886	0.000000
550	10	1	vggtest_2i1Gs32odx4_410000_420000	1	397	0.000000
560	10	1	vggtest_2Oe5kao1ycY_310000_320000	1	373	0.000000
570	10	1	vggtest_wYNKH0Ou9vM_80000_90000	1	1169	0.000000
580	10	-2	n/a	n/a	n/a	0.000000
