onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	8	1	vggtest_4qaiLMEce6Y_25000_35000	1	471	0.000000
38	8	1	vggtest_s1KjeqZlnIU_296000_306000	1	1132	0.000000
46	8	1	vggtest_-uaTK8sa5Ms_10000_20000	1	91	0.000000
54	8	1	vggtest_F8m310BMRvc_30000_40000	1	635	0.000000
62	8	1	vggtest_ehMAmSwqiaA_75000_85000	1	991	0.000000
70	8	1	vggtest_EN_fOMt-IVE_60000_70000	1	625	0.000000
78	8	1	vggtest_wJM6BaJ027w_496000_506000	1	1165	0.000000
86	8	1	vggtest_OwkOp5fVJK4_470000_480000	1	760	0.000000
94	8	1	vggtest_D6shA0yJ8W4_72000_82000	1	608	0.000000
102	8	1	vggtest_0Olm321vgk8_30000_40000	1	145	0.000000
110	8	1	vggtest_V8sGSG45U14_30000_40000	1	849	0.000000
118	8	1	vggtest_fzOqjKHcx0w_229000_239000	1	1007	0.000000
126	8	1	vggtest_-gCqnkIUmp0_140000_150000	1	63	0.000000
134	8	1	vggtest_Via5YWUC1Lk_180000_190000	1	852	0.000000
142	8	2	vggtest_Via5YWUC1Lk_180000_190000	1	852	0.000000
150	8	1	vggtest_0nvBTp-q7tU_112000_122000	1	213	0.000000
158	8	1	vggtest_kAOsa6_9wBY_103000_113000	1	1045	0.000000
166	8	1	vggtest_tFLGKmOa0dc_30000_40000	1	1142	0.000000
174	8	1	vggtest_Nuyu78uZcVE_58000_68000	1	751	0.000000
182	8	1	vggtest_VeiJYltEZFc_34000_44000	1	851	0.000000
190	8	1	vggtest_1JY4rwQZn3s_11000_21000	1	263	0.000000
198	8	1	vggtest_5A0sMC5olxI_380000_390000	1	476	0.000000
206	8	1	vggtest_Hjx-S-6U9k0_50000_60000	1	661	0.000000
214	8	2	vggtest_Hjx-S-6U9k0_50000_60000	1	661	0.000000
222	8	1	vggtest_0-jDld11jhw_164000_174000	1	98	0.000000
230	8	1	vggtest_wVK0m7FDkGs_58000_68000	1	1169	0.000000
238	8	1	vggtest_X8E2Vx0ygi8_230000_240000	1	885	0.000000
246	8	1	vggtest_1xS-iGBR2b8_14000_24000	1	373	0.000000
254	8	2	vggtest_1xS-iGBR2b8_14000_24000	1	373	0.000000
262	8	1	vggtest_YTZK9FNgK74_30000_40000	1	906	0.000000
270	8	1	vggtest_k3AYfr6PIgs_19000_29000	1	1044	0.000000
278	8	1	vggtest_EzUCugyQf8k_40000_50000	1	631	0.000000
286	8	1	vggtest_0unbxXUE_c0_114000_124000	1	226	0.000000
294	8	1	vggtest_2gvw16YDwMA_153000_163000	1	432	0.000000
302	8	1	vggtest_oSj9IbDiWks_0_10000	1	1099	0.000000
310	8	1	vggtest_XA6RBioito4_67000_77000	1	886	0.000000
318	8	1	vggtest_-PvlrLjIAYo_9000_19000	1	40	0.000000
326	8	1	vggtest_8ooVSXeHb94_30000_40000	1	531	0.000000
334	8	2	vggtest_8ooVSXeHb94_30000_40000	1	531	0.000000
342	8	1	vggtest_2EaYSObne7M_369000_379000	1	397	0.000000
350	8	1	vggtest_X3dPV8J8lnc_139000_149000	1	882	0.000000
358	8	1	vggtest_KfzH17TqnpE_248000_258000	1	710	0.000000
366	8	1	vggtest_C0sSgrr5xrQ_30000_40000	1	587	0.000000
374	8	1	vggtest_fGvhcD5G82M_7000_17000	1	1002	0.000000
382	8	1	vggtest_2hNEs5VCQR8_106000_116000	1	434	0.000000
390	8	1	vggtest_0-6N0Qagy5A_10000_20000	1	96	0.000000
398	8	1	vggtest_TwbVQetLqfM_3000_13000	1	834	0.000000
406	8	1	vggtest_QvpIrEHvZWI_171000_181000	1	791	0.000000
414	8	1	vggtest_aOGvHTXY2Us_849000_859000	1	940	0.000000
422	8	1	vggtest_1y-PYHnpvZs_38000_48000	1	376	0.000000
430	8	2	vggtest_1y-PYHnpvZs_38000_48000	1	376	0.000000
438	8	1	vggtest_0Cu33yBwAPg_60000_70000	1	116	0.000000
446	8	1	vggtest_TuHHUDnFSO0_96000_106000	1	833	0.000000
454	8	1	vggtest_SzhOVP7BXUE_0_10000	1	819	0.000000
462	8	1	vggtest_-nlkWWphiaM_30000_40000	1	82	0.000000
470	10	-2	n/a	n/a	n/a	0.000000
