onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	10	1	vggtest_9kIBkY7Tj5g_0_10000	1	509	0.000000
40	10	1	vggtest_0aaLWD7TUSU_30000_40000	1	106	0.000000
50	10	1	vggtest_s8PkY2iW4e8_30000_40000	1	1130	0.000000
60	10	1	vggtest_tGUWSgewh0A_270000_280000	1	1141	0.000000
70	10	1	vggtest_QIuP8om7fYE_69000_79000	1	757	0.000000
80	10	1	vggtest_Bf2m1sXaXk4_10000_20000	1	548	0.000000
90	10	1	vggtest_2I0ns0crmrA_6000_16000	1	368	0.000000
100	10	1	vggtest_hrqspJV1DT8_99000_109000	1	1019	0.000000
110	10	2	vggtest_hrqspJV1DT8_99000_109000	1	1019	0.000000
120	10	1	vggtest_0J_TdiZ3TKA_30000_40000	1	55	0.000000
130	10	1	vggtest_INQWH7mOGeQ_30000_40000	1	643	0.000000
140	10	1	vggtest_2zec0wuZgLE_500000_510000	1	409	0.000000
150	10	1	vggtest_guGNQyMTm8Y_101000_111000	1	1012	0.000000
160	10	1	vggtest_AwAFAi8sa-0_450000_460000	1	532	0.000000
170	10	1	vggtest_p0c-sBtVkio_187000_197000	1	1101	0.000000
180	10	1	vggtest_RFeU64gTvGQ_0_10000	1	779	0.000000
190	10	1	vggtest_qdfN5FWH1-E_227000_237000	1	1113	0.000000
200	10	2	vggtest_qdfN5FWH1-E_227000_237000	1	1113	0.000000
210	10	1	vggtest_0QYedLfOwcI_40000_50000	1	74	0.000000
220	10	1	vggtest_KcYCxfTPfY0_0_10000	1	685	0.000000
230	10	1	vggtest_7nQxWCn_dBg_160000_170000	1	478	0.000000
240	10	1	vggtest_IMQtdwaG8I8_101000_111000	1	642	0.000000
250	10	2	vggtest_IMQtdwaG8I8_101000_111000	1	642	0.000000
260	10	1	vggtest_R6EbA_Is4gc_520000_530000	1	775	0.000000
270	10	1	vggtest_1JY4rwQZn3s_11000_21000	1	203	0.000000
280	10	1	vggtest_cOgNXgF21u4_30000_40000	1	959	0.000000
290	10	1	vggtest_QZKH9-7cpq8_470000_480000	1	765	0.000000
300	10	1	vggtest_Ubmh-lOoe3Y_10000_20000	1	826	0.000000
310	10	1	vggtest_e42ylHtkQ5M_30000_40000	1	977	0.000000
320	10	1	vggtest_C0CvQi7d4sU_328000_338000	1	555	0.000000
330	10	1	vggtest_QvpIrEHvZWI_171000_181000	1	770	0.000000
340	10	2	vggtest_QvpIrEHvZWI_171000_181000	1	770	0.000000
350	10	1	vggtest_TuHHUDnFSO0_96000_106000	1	815	0.000000
360	10	1	vggtest_OwkOp5fVJK4_470000_480000	1	739	0.000000
370	10	1	vggtest_ZFs03gCSB_g_270000_280000	1	905	0.000000
380	10	1	vggtest_OPXoyT08GvQ_17000_27000	1	733	0.000000
390	10	1	vggtest_Q6pnggPsxDw_70000_80000	1	752	0.000000
400	10	1	vggtest_0RZRFj7zDnQ_30000_40000	1	76	0.000000
410	10	1	vggtest_--U7joUcTCo_0_10000	1	1	0.000000
420	10	1	vggtest_vdh5LqgvSLU_37000_47000	1	1156	0.000000
430	10	2	vggtest_vdh5LqgvSLU_37000_47000	1	1156	0.000000
440	10	1	vggtest_6fQqyrMAuFI_500000_510000	1	457	0.000000
450	10	1	vggtest_0Br877mW7_c_10000_20000	1	35	0.000000
460	10	1	vggtest_xwDJy7bJurM_277000_287000	1	1185	0.000000
470	10	1	vggtest_2ehbByOUJjM_16000_26000	1	390	0.000000
480	10	1	vggtest_WrSpubuVkN0_330000_340000	1	861	0.000000
490	10	1	vggtest_lNg2y6SRZPo_220000_230000	1	1057	0.000000
500	10	1	vggtest_kps82JmgoVg_74000_84000	1	1049	0.000000
510	10	1	vggtest_DxqGhpqu2z4_116000_126000	1	589	0.000000
520	10	1	vggtest_1jHVyPknyhM_5000_15000	1	285	0.000000
530	10	1	vggtest_0w9PLY1owzk_108000_118000	1	166	0.000000
540	10	1	vggtest_dfrps0BtQQQ_80000_90000	1	973	0.000000
550	10	1	vggtest_1Jo_WQrPc1Q_140000_150000	1	206	0.000000
560	10	1	vggtest_l-kcXXZIVLs_190000_200000	1	1051	0.000000
570	10	1	vggtest_DkhdvvtvwTE_20000_30000	1	586	0.000000
580	10	-2	n/a	n/a	n/a	0.000000
