onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	8	1	vggtest_IEjaZmXmm4c_20000_30000	1	669	0.000000
38	8	1	vggtest_TA-O_bVnvLY_540000_550000	1	821	0.000000
46	8	1	vggtest_1eBzpkIY-TY_198000_208000	1	323	0.000000
54	8	1	vggtest_xtEfTSC1PKc_187000_197000	1	1183	0.000000
62	8	2	vggtest_xtEfTSC1PKc_187000_197000	1	1183	0.000000
70	8	1	vggtest_DIooS7FSHYk_30000_40000	1	610	0.000000
78	8	2	vggtest_DIooS7FSHYk_30000_40000	1	610	0.000000
86	8	1	vggtest_0hWIKYNSEPE_80000_90000	1	194	0.000000
94	8	2	vggtest_0hWIKYNSEPE_80000_90000	1	194	0.000000
102	8	1	vggtest_24tWz7gmngI_30000_40000	1	382	0.000000
110	8	1	vggtest_1mGE3y19p9g_129000_139000	1	343	0.000000
118	8	1	vggtest_x_i_FLv7pNA_21000_31000	1	1180	0.000000
126	8	1	vggtest_1Jo_WQrPc1Q_140000_150000	1	266	0.000000
134	8	1	vggtest_1lLobOtsIFA_30000_40000	1	341	0.000000
142	8	1	vggtest_0dUL0EweBEY_387000_397000	1	181	0.000000
150	8	1	vggtest_0cNYPgD6cEA_30000_40000	1	179	0.000000
158	8	1	vggtest_573QotnRHDY_30000_40000	1	475	0.000000
166	8	1	vggtest_5j-4OJ7XpDM_222000_232000	1	481	0.000000
174	8	1	vggtest_sKQ6qt6uT18_27000_37000	1	1134	0.000000
182	8	1	vggtest_Bq10zG74Wc0_40000_50000	1	582	0.000000
190	8	1	vggtest_-By6I234TSs_10000_20000	1	24	0.000000
198	8	1	vggtest_M5rWO2qL6WQ_23000_33000	1	728	0.000000
206	8	1	vggtest_LTA3ncpTnUo_30000_40000	1	722	0.000000
214	8	1	vggtest_G4fTKotMoWI_30000_40000	1	644	0.000000
222	8	1	vggtest_0Wkk9iNzA9c_30000_40000	1	161	0.000000
230	8	1	vggtest_1GDAnA4hAqQ_105000_115000	1	259	0.000000
238	8	1	vggtest_0DOFzYwOoPg_133000_143000	1	119	0.000000
246	8	1	vggtest_nEX4I5j6H-Y_151000_161000	1	1084	0.000000
254	8	1	vggtest_Bqy0tD6mCPs_270000_280000	1	583	0.000000
262	8	1	vggtest_N4QzDWQEhYE_109000_119000	1	741	0.000000
270	8	1	vggtest_xnMI64kXQA8_252000_262000	1	1181	0.000000
278	8	1	vggtest_1rtXsGC-q3Q_30000_40000	1	359	0.000000
286	8	1	vggtest_XFpVYFTQRuQ_188000_198000	1	890	0.000000
294	8	1	vggtest_84JbG7gFceA_7000_17000	1	518	0.000000
302	8	1	vggtest_SsloEIMVDmk_16000_26000	1	817	0.000000
310	8	1	vggtest_985zNO7Wo1w_182000_192000	1	538	0.000000
318	8	2	vggtest_985zNO7Wo1w_182000_192000	1	538	0.000000
326	8	1	vggtest_-4kkGS4-qVM_10000_20000	1	13	0.000000
334	8	1	vggtest_2gvw16YDwMA_43000_53000	1	433	0.000000
342	8	1	vggtest_IVJkeUVwUaY_145000_155000	1	676	0.000000
350	8	1	vggtest_-CZ1LIc8aos_20000_30000	1	25	0.000000
358	8	1	vggtest_WGOZNdTXITQ_205000_215000	1	863	0.000000
366	8	1	vggtest_1F3_bvIT0ig_0_10000	1	255	0.000000
374	8	1	vggtest_abkHKDE-IDc_30000_40000	1	942	0.000000
382	8	1	vggtest_ciVsS-oZEPc_103000_113000	1	970	0.000000
390	8	2	vggtest_ciVsS-oZEPc_103000_113000	1	970	0.000000
398	8	1	vggtest_HJGtRMubleU_30000_40000	1	654	0.000000
406	8	1	vggtest_15aMq3FEyjQ_26000_36000	1	237	0.000000
414	8	1	vggtest_W75ol-nF6vo_40000_50000	1	857	0.000000
422	8	1	vggtest_K5aJwQ2X2Sc_260000_270000	1	700	0.000000
430	8	1	vggtest_DvuXNSkGMes_7000_17000	1	618	0.000000
438	8	1	vggtest_0jiu0RNizU8_160000_170000	1	201	0.000000
446	8	1	vggtest_zgM0pD0JIqc_0_10000	1	1196	0.000000
454	8	1	vggtest_26dqZUTv5os_175000_185000	1	383	0.000000
462	8	1	vggtest_EQrpQGyLR1Y_2000_12000	1	627	0.000000
470	10	-2	n/a	n/a	n/a	0.000000
