onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	10	1	vggtest_X6MBdPls4RI_0_10000	1	868	0.000000
40	10	1	vggtest_Kqw--nmhaRw_931000_941000	1	690	0.000000
50	10	1	vggtest_8A1G_Sg6bx4_170000_180000	1	485	0.000000
60	10	1	vggtest_rM0mOUPtSpU_60000_70000	1	1122	0.000000
70	10	1	vggtest_pfB7MFteFFY_95000_105000	1	1105	0.000000
80	10	1	vggtest_2k6_k7K_ixg_30000_40000	1	400	0.000000
90	10	1	vggtest_97aoiaWwRVk_20000_30000	1	503	0.000000
100	10	1	vggtest_1uIfP9ipzxY_58000_68000	1	318	0.000000
110	10	1	vggtest_u8D5Z_glilQ_1000_11000	1	1146	0.000000
120	10	1	vggtest_1nbCJJtsruI_0_10000	1	301	0.000000
130	10	1	vggtest_0CzC0-cXe8M_30000_40000	1	42	0.000000
140	10	1	vggtest_0q9FUj_2qMc_539000_549000	1	153	0.000000
150	10	1	vggtest_0nib7bMm8BA_15000_25000	1	147	0.000000
160	10	2	vggtest_0nib7bMm8BA_15000_25000	1	147	0.000000
170	10	1	vggtest_7I2yJgXKncw_21000_31000	1	472	0.000000
180	10	1	vggtest__RLsXrr0fQo_80000_90000	1	917	0.000000
190	10	1	vggtest_8jN7n8lhkiI_278000_288000	1	494	0.000000
200	10	1	vggtest_mGKX6kwKvSE_340000_350000	1	1069	0.000000
210	10	1	vggtest_fzOqjKHcx0w_229000_239000	1	1001	0.000000
220	10	1	vggtest_qs_-emj1qR4_30000_40000	1	1116	0.000000
230	10	2	vggtest_qs_-emj1qR4_30000_40000	1	1116	0.000000
240	10	1	vggtest_1hba9jmspEQ_30000_40000	1	280	0.000000
250	10	1	vggtest__z72jRCSaeE_80000_90000	1	925	0.000000
260	10	1	vggtest_UfJg3VBTLow_420000_430000	1	828	0.000000
270	10	1	vggtest_QRKc90kuAaE_560000_570000	1	762	0.000000
280	10	1	vggtest_W7KbboEOmeM_30000_40000	1	840	0.000000
290	10	1	vggtest_BZRZcFA9Dr4_260000_270000	1	546	0.000000
300	10	1	vggtest_GrzDev6lW0Q_41000_51000	1	623	0.000000
310	10	1	vggtest_Ergjh8YR0OM_20000_30000	1	600	0.000000
320	10	2	vggtest_Ergjh8YR0OM_20000_30000	1	600	0.000000
330	10	1	vggtest_G2jq2X-00n4_0_10000	1	614	0.000000
340	10	1	vggtest_0BCkxfdk6fk_761000_771000	1	33	0.000000
350	10	1	vggtest_G4fTKotMoWI_30000_40000	1	615	0.000000
360	10	1	vggtest_vchsE_Dn7mo_147000_157000	1	1154	0.000000
370	10	1	vggtest_W2aR6tTqGx0_90000_100000	1	838	0.000000
380	10	1	vggtest_Ax1rIOmzMWY_0_10000	1	534	0.000000
390	10	1	vggtest_Y0zPnwGCSw0_48000_58000	1	888	0.000000
400	10	2	vggtest_Y0zPnwGCSw0_48000_58000	1	888	0.000000
410	10	1	vggtest_zhFzDzfOCik_111000_121000	1	1198	0.000000
420	10	1	vggtest_IckvLvmXEBk_330000_340000	1	649	0.000000
430	10	1	vggtest_Wqqx_L1r8Hk_19000_29000	1	859	0.000000
440	10	1	vggtest_-3z5mFRgbxc_30000_40000	1	2	0.000000
450	10	1	vggtest_WKlfyztuZ7I_62000_72000	1	848	0.000000
460	10	1	vggtest_Tk0Sl9H0CE0_324000_334000	1	810	0.000000
470	10	1	vggtest_ShSRKoE7hHc_128000_138000	1	794	0.000000
480	10	1	vggtest_1RAcDEFEszA_93000_103000	1	227	0.000000
490	10	1	vggtest_1WI9921OeRc_570000_580000	1	240	0.000000
500	10	1	vggtest_KksMNKXuiNw_12000_22000	1	689	0.000000
510	10	1	vggtest_0mNvPaqfwUI_220000_230000	1	142	0.000000
520	10	1	vggtest_RQvbm3l3wmA_110000_120000	1	780	0.000000
530	10	2	vggtest_RQvbm3l3wmA_110000_120000	1	780	0.000000
540	10	1	vggtest_1xZESfMpi9Q_156000_166000	1	327	0.000000
550	10	1	vggtest_qA1XfVDXoMc_295000_305000	1	1106	0.000000
560	10	1	vggtest_1EWkwWXwI1g_210000_220000	1	191	0.000000
570	10	1	vggtest_GdFlyobMoAE_9000_19000	1	620	0.000000
580	10	-2	n/a	n/a	n/a	0.000000
