onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	8	1	vggtest_1LTxZ2aNytc_30000_40000	1	272	0.000000
38	8	1	vggtest_gPekns88rQA_270000_280000	1	1013	0.000000
46	8	2	vggtest_gPekns88rQA_270000_280000	1	1013	0.000000
54	8	1	vggtest_ZvSaahj1hUk_29000_39000	1	921	0.000000
62	8	2	vggtest_ZvSaahj1hUk_29000_39000	1	921	0.000000
70	8	1	vggtest_CScQCxNACyc_130000_140000	1	597	0.000000
78	8	1	vggtest_--i-y1v8Hy8_0_10000	1	3	0.000000
86	8	1	vggtest_CIN_pzwxrCE_69000_79000	1	595	0.000000
94	8	1	vggtest_U37ysgI02r8_20000_30000	1	835	0.000000
102	8	1	vggtest_tZFs-kLTpyg_3000_13000	1	1147	0.000000
110	8	1	vggtest_RVV2k3G6hes_14000_24000	1	802	0.000000
118	8	1	vggtest_yzPMm0wRN-E_194000_204000	1	1192	0.000000
126	8	1	vggtest_0izHOfrwPn4_180000_190000	1	200	0.000000
134	8	1	vggtest_WFjx0sH7mlc_20000_30000	1	862	0.000000
142	8	1	vggtest_1n5uFGk2pnc_58000_68000	1	348	0.000000
150	8	1	vggtest_RFbWkL818XQ_30000_40000	1	799	0.000000
158	8	1	vggtest_JW3fRqCF5bY_130000_140000	1	691	0.000000
166	8	1	vggtest_2kQCMxf0onU_36000_46000	1	439	0.000000
174	8	1	vggtest_1a-ODBWMUAE_30000_40000	1	311	0.000000
182	8	1	vggtest_kVuG_F3qCuY_176000_186000	1	1047	0.000000
190	8	1	vggtest_Drxkm1HyVxI_21000_31000	1	617	0.000000
198	8	1	vggtest_0nYltlo90Zc_161000_171000	1	211	0.000000
206	8	1	vggtest_NMVPs3h0hNw_110000_120000	1	743	0.000000
214	8	1	vggtest_1tobDIRRV0A_30000_40000	1	362	0.000000
222	8	1	vggtest_aMDAoaCyB1c_73000_83000	1	939	0.000000
230	8	1	vggtest_Uj2Os8tYIIQ_400000_410000	1	847	0.000000
238	8	1	vggtest_lP20BVmwPpU_108000_118000	1	1062	0.000000
246	8	1	vggtest_0pHTgC1Frnw_350000_360000	1	216	0.000000
254	8	1	vggtest_LaBLXBBiCw4_75000_85000	1	725	0.000000
262	8	1	vggtest_wr72HohtJ6Q_25000_35000	1	1172	0.000000
270	8	1	vggtest_FwnRxfcUHIE_29000_39000	1	641	0.000000
278	8	1	vggtest_bOD-pt3NWYc_18000_28000	1	951	0.000000
286	8	1	vggtest_-3RH8_aeZkk_105000_115000	1	10	0.000000
294	8	1	vggtest_M7rGKqfZh6k_30000_40000	1	729	0.000000
302	8	2	vggtest_M7rGKqfZh6k_30000_40000	1	729	0.000000
310	8	1	vggtest_-VevyIayGM0_0_10000	1	45	0.000000
318	8	1	vggtest_SMkVCM9GfO8_30000_40000	1	807	0.000000
326	8	1	vggtest_0_FFqLukmHk_80000_90000	1	173	0.000000
334	8	1	vggtest_qUvHb5szJfs_60000_70000	1	1114	0.000000
342	8	2	vggtest_qUvHb5szJfs_60000_70000	1	1114	0.000000
350	8	1	vggtest_BZRZcFA9Dr4_260000_270000	1	578	0.000000
358	8	1	vggtest_3zRatdumh0M_90000_100000	1	459	0.000000
366	8	1	vggtest_0KOPvSUlNjI_180000_190000	1	134	0.000000
374	8	2	vggtest_0KOPvSUlNjI_180000_190000	1	134	0.000000
382	8	1	vggtest_421CRF4HFlA_140000_150000	1	460	0.000000
390	8	1	vggtest_xX_x4lBDBVU_42000_52000	1	1179	0.000000
398	8	1	vggtest__j62xxyQbzo_84000_94000	1	929	0.000000
406	8	1	vggtest_KcYCxfTPfY0_0_10000	1	708	0.000000
414	8	1	vggtest_rjGjz5DolWA_30000_40000	1	1127	0.000000
422	8	1	vggtest_00z0M1DJyAw_90000_100000	1	103	0.000000
430	8	1	vggtest_OifvajLsn5I_30000_40000	1	759	0.000000
438	8	1	vggtest_T7fsXVDXFQo_300000_310000	1	820	0.000000
446	8	1	vggtest_1g6sdWOc9k4_510000_520000	1	326	0.000000
454	8	1	vggtest_0HBJuYt2Eys_32000_42000	1	125	0.000000
462	8	1	vggtest_89PzuqeWWYQ_24000_34000	1	519	0.000000
470	10	-2	n/a	n/a	n/a	0.000000
