onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	8	1	vggtest_w9wfVOg6d1M_6000_16000	1	1163	0.000000
38	8	1	vggtest_aKZ3NJi8GVU_0_10000	1	938	0.000000
46	8	1	vggtest_LMv4Vt9otVg_30000_40000	1	719	0.000000
54	8	1	vggtest_1TP8JyI5vHI_30000_40000	1	292	0.000000
62	8	1	vggtest_sfXt8h7KAHM_30000_40000	1	1137	0.000000
70	8	1	vggtest_gAqXWyyk1BE_30000_40000	1	1010	0.000000
78	8	1	vggtest_lO1rUT_MTjk_210000_220000	1	1061	0.000000
86	8	1	vggtest_Qovva-Q5vmM_216000_226000	1	789	0.000000
94	8	1	vggtest_1MaEJRh2oGY_89000_99000	1	275	0.000000
102	8	1	vggtest_0DzsPL-xElE_20000_30000	1	120	0.000000
110	8	1	vggtest_rq4oQdSxrnI_79000_89000	1	1129	0.000000
118	8	1	vggtest_CEzyxkUbG9A_30000_40000	1	594	0.000000
126	8	2	vggtest_CEzyxkUbG9A_30000_40000	1	594	0.000000
134	8	1	vggtest_syJs8zsdI8o_34000_44000	1	1139	0.000000
142	8	2	vggtest_syJs8zsdI8o_34000_44000	1	1139	0.000000
150	8	1	vggtest_-fmmdkXn5YA_210000_220000	1	61	0.000000
158	8	1	vggtest_0YTieIiZNN4_10000_20000	1	168	0.000000
166	8	2	vggtest_0YTieIiZNN4_10000_20000	1	168	0.000000
174	8	1	vggtest_nbjXrDmWMQg_184000_194000	1	1089	0.000000
182	8	1	vggtest_l-iIfi3SNpw_120000_130000	1	1053	0.000000
190	8	1	vggtest_1kiR-BU9Fik_71000_81000	1	340	0.000000
198	8	2	vggtest_1kiR-BU9Fik_71000_81000	1	340	0.000000
206	8	1	vggtest_9BGpWG8iqpQ_0_10000	1	539	0.000000
214	8	1	vggtest_0loP4WNnL2k_0_10000	1	205	0.000000
222	8	1	vggtest_1dyFP4MGkIM_30000_40000	1	321	0.000000
230	8	1	vggtest_PaJatNJhmsQ_0_10000	1	766	0.000000
238	8	1	vggtest_eWO7qLUgjjk_173000_183000	1	988	0.000000
246	8	1	vggtest_4TshFWSsrn8_290000_300000	1	468	0.000000
254	8	1	vggtest_yGeIkgt-Hr0_19000_29000	1	1188	0.000000
262	8	1	vggtest_eFzyxoc1w1g_10000_20000	1	984	0.000000
270	8	1	vggtest_oOoxb4Fr65k_0_10000	1	1098	0.000000
278	8	1	vggtest_0eZHWqzsRqU_5000_15000	1	186	0.000000
286	8	1	vggtest_C2BFL4F6zOM_62000_72000	1	588	0.000000
294	8	1	vggtest_lRyNx9_7NIM_110000_120000	1	1063	0.000000
302	8	1	vggtest_MDotfX0EyFg_110000_120000	1	731	0.000000
310	8	1	vggtest_KwlYiJEy0Po_130000_140000	1	714	0.000000
318	8	1	vggtest_1yfwHkdCucc_42000_52000	1	378	0.000000
326	8	1	vggtest_0-EgET9q3qE_30000_40000	1	97	0.000000
334	8	1	vggtest__z72jRCSaeE_80000_90000	1	931	0.000000
342	8	1	vggtest_2Bljhdt61Y4_38000_48000	1	389	0.000000
350	8	1	vggtest_D2ISzNuhtxE_9000_19000	1	607	0.000000
358	8	1	vggtest_zHmBpBw3Fnw_43000_53000	1	1194	0.000000
366	8	1	vggtest_zk4YZ_mbx2c_12000_22000	1	1199	0.000000
374	8	1	vggtest_tTNZYyuU_X4_30000_40000	1	1144	0.000000
382	8	1	vggtest_-4pmCrSdMhg_30000_40000	1	14	0.000000
390	8	1	vggtest_2E31rvMg-rE_542000_552000	1	396	0.000000
398	8	1	vggtest_8B3FjLzkdPA_20000_30000	1	521	0.000000
406	8	2	vggtest_8B3FjLzkdPA_20000_30000	1	521	0.000000
414	8	1	vggtest_Ergjh8YR0OM_20000_30000	1	629	0.000000
422	8	1	vggtest_1pMMz2vm6JE_109000_119000	1	354	0.000000
430	8	1	vggtest_3U99MpJ22ck_50000_60000	1	452	0.000000
438	8	1	vggtest_1ma4b_TsEVA_320000_330000	1	346	0.000000
446	8	1	vggtest_2ehbByOUJjM_16000_26000	1	428	0.000000
454	8	1	vggtest_xwrpD8jQupw_81000_91000	1	1186	0.000000
462	8	1	vggtest_X2IUVELRuzs_110000_120000	1	880	0.000000
470	10	-2	n/a	n/a	n/a	0.000000
