onset	duration	trial_type	stimulus_name	category_index	sound_index	response_time
0	30	-1	n/a	n/a	n/a	0.000000
30	10	1	vggtest_EQrpQGyLR1Y_2000_12000	1	597	0.000000
40	10	1	vggtest_WKlLEyxuUqo_410000_420000	1	847	0.000000
50	10	2	vggtest_WKlLEyxuUqo_410000_420000	1	847	0.000000
60	10	1	vggtest_x_i_FLv7pNA_21000_31000	1	1179	0.000000
70	10	2	vggtest_x_i_FLv7pNA_21000_31000	1	1179	0.000000
80	10	1	vggtest_kdanFLQ7A_s_0_10000	1	1047	0.000000
90	10	1	vggtest_2FxRgLF37kw_215000_225000	1	362	0.000000
100	10	1	vggtest_1xS-iGBR2b8_14000_24000	1	326	0.000000
110	10	1	vggtest_h3RdxdQEv4U_85000_95000	1	1013	0.000000
120	10	1	vggtest_wuz0curb_hg_180000_190000	1	1172	0.000000
130	10	1	vggtest_573QotnRHDY_30000_40000	1	439	0.000000
140	10	1	vggtest_2Bljhdt61Y4_38000_48000	1	348	0.000000
150	10	1	vggtest_IEjaZmXmm4c_20000_30000	1	641	0.000000
160	10	1	vggtest_EN_fOMt-IVE_60000_70000	1	595	0.000000
170	10	1	vggtest_TA-O_bVnvLY_540000_550000	1	802	0.000000
180	10	1	vggtest_-dRucPKqTFc_7000_17000	1	10	0.000000
190	10	1	vggtest_1rtXsGC-q3Q_30000_40000	1	311	0.000000
200	10	1	vggtest_bp-XBkdA4rM_385000_395000	1	951	0.000000
210	10	1	vggtest_0glBUluF4Yk_175000_185000	1	125	0.000000
220	10	1	vggtest_lm8Q2xGOvbQ_16000_26000	1	1062	0.000000
230	10	1	vggtest_14tRPoQA4q0_4000_14000	1	173	0.000000
240	10	1	vggtest_UGlqxl1oiJk_130000_140000	1	820	0.000000
250	10	1	vggtest_QLEXmKz-MV4_70000_80000	1	759	0.000000
260	10	1	vggtest_TT8xhjDC3Cg_250000_260000	1	807	0.000000
270	10	1	vggtest_0DzsPL-xElE_20000_30000	1	45	0.000000
280	10	1	vggtest_Wxup2o0w1kU_30000_40000	1	862	0.000000
290	10	1	vggtest_0jiu0RNizU8_160000_170000	1	134	0.000000
300	10	1	vggtest_yzPMm0wRN-E_194000_204000	1	1192	0.000000
310	10	1	vggtest_M7rGKqfZh6k_30000_40000	1	708	0.000000
320	10	1	vggtest_AJ2_gn8V2fo_30000_40000	1	519	0.000000
330	10	1	vggtest_1GyO48dbGCI_0_10000	1	200	0.000000
340	10	1	vggtest_PWwD7zzMOWE_540000_550000	1	743	0.000000
350	10	1	vggtest_1LPIxPA6-O8_261000_271000	1	211	0.000000
360	10	1	vggtest_ryskM4LGrtk_530000_540000	1	1127	0.000000
370	10	2	vggtest_ryskM4LGrtk_530000_540000	1	1127	0.000000
380	10	1	vggtest_KwlYiJEy0Po_130000_140000	1	691	0.000000
390	10	1	vggtest_6jAZGb8k6tE_90000_100000	1	459	0.000000
400	10	1	vggtest__gY3Z2pWGsA_150000_160000	1	921	0.000000
410	10	1	vggtest_-4viN_EoxOA_0_10000	1	3	0.000000
420	10	2	vggtest_-4viN_EoxOA_0_10000	1	3	0.000000
430	10	1	vggtest_NpGTa9fRvUU_30000_40000	1	729	0.000000
440	10	1	vggtest_asoU_mVzI1g_6000_16000	1	939	0.000000
450	10	1	vggtest_0_FFqLukmHk_80000_90000	1	103	0.000000
460	10	2	vggtest_0_FFqLukmHk_80000_90000	1	103	0.000000
470	10	1	vggtest_1MgcrYdYas0_30000_40000	1	216	0.000000
480	10	1	vggtest_SxI3Lnzzmkw_110000_120000	1	799	0.000000
490	10	1	vggtest_NcIt4xNctkA_50000_60000	1	725	0.000000
500	10	1	vggtest_uCWzv5Ss-B0_30000_40000	1	1147	0.000000
510	10	1	vggtest_qj6xuSzUgUg_382000_392000	1	1114	0.000000
520	10	1	vggtest_a9iCA_YXm-Y_30000_40000	1	929	0.000000
530	10	1	vggtest_1g6sdWOc9k4_510000_520000	1	272	0.000000
540	10	1	vggtest_Vo_BuHqpf40_77000_87000	1	835	0.000000
550	10	1	vggtest_GU7mq8uZgJo_431000_441000	1	617	0.000000
560	10	1	vggtest_D9yNCDer4YM_94000_104000	1	578	0.000000
570	10	1	vggtest_6jdeSAmkzEU_30000_40000	1	460	0.000000
580	10	-2	n/a	n/a	n/a	0.000000
